time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
4.1650,27.2649,-19.8988,31.7959,-70.5496,16.1041,448.6266,
4.1667,27.4272,-19.6135,32.0326,-71.0653,16.1252,452.5487,
4.1683,27.5815,-19.3096,32.2711,-71.5638,16.1445,456.4261,
4.1700,27.7285,-18.9876,32.5112,-72.0455,16.1622,460.2573,
4.1717,27.8686,-18.6482,32.7528,-72.5107,16.1787,464.0410,
4.1733,28.0024,-18.2921,32.9956,-72.9601,16.1941,467.7759,
4.1750,28.1306,-17.9196,33.2391,-73.3944,16.2089,471.4605,
4.1767,28.2537,-17.5312,33.4827,-73.8146,16.2232,475.0934,
4.1783,28.3722,-17.1271,33.7256,-74.2218,16.2374,478.6729,
4.1800,28.4866,-16.7073,33.9670,-74.6173,16.2518,482.1975,
4.1817,28.5974,-16.2715,34.2059,-75.0025,16.2664,485.6655,
4.1833,28.7050,-15.8191,34.4413,-75.3790,16.2815,489.0753,
4.1850,28.8097,-15.3492,34.6718,-75.7485,16.2971,492.4249,
4.1867,28.9117,-14.8605,34.8965,-76.1127,16.3133,495.7125,
4.1883,29.0114,-14.3512,35.1141,-76.4736,16.3299,498.9360,
4.1900,29.1087,-13.8194,35.3234,-76.8329,16.3466,502.0932,
4.1917,29.2037,-13.2624,35.5231,-77.1924,16.3633,505.1820,
4.1933,29.2965,-12.6774,35.7122,-77.5538,16.3796,508.1997,
4.1950,29.3869,-12.0611,35.8897,-77.9187,16.3948,511.1439,
4.1967,29.4748,-11.4098,36.0546,-78.2884,16.4086,514.0116,
4.1983,29.5601,-10.7195,36.2060,-78.6641,16.4203,516.7999,
4.2000,29.6425,-9.9860,36.3434,-79.0465,16.4293,519.5054,
4.2017,29.7220,-9.2046,36.4663,-79.4361,16.4349,522.1249,
4.2033,29.7983,-8.3705,36.5743,-79.8330,16.4365,524.6545,
4.2050,29.8712,-7.4789,36.6673,-80.2366,16.4334,527.0904,
4.2067,29.9407,-6.5247,36.7455,-80.6461,16.4251,529.4285,
4.2083,30.0067,-5.5028,36.8092,-81.0599,16.4112,531.6644,
4.2100,30.0694,-4.4084,36.8589,-81.4762,16.3913,533.7935,
4.2117,30.1287,-3.2365,36.8954,-81.8922,16.3651,535.8112,
4.2133,30.1851,-1.9825,36.9197,-82.3048,16.3325,537.7123,
4.2150,30.2388,-0.6421,36.9330,-82.7103,16.2935,539.4921,
4.2167,30.2904,0.7886,36.9368,-83.1044,16.2484,541.1451,
4.2183,30.3404,2.3131,36.9326,-83.4823,16.1975,542.6660,
4.2200,30.3894,3.9341,36.9223,-83.8390,16.1413,544.0493,
4.2217,30.4382,5.6537,36.9076,-84.1688,16.0803,545.2896,
4.2233,30.4874,7.4734,36.8907,-84.4660,16.0155,546.3813,
4.2250,30.5375,9.3933,36.8734,-84.7246,15.9476,547.3188,
4.2267,30.5892,11.4131,36.8578,-84.9387,15.8777,548.0967,
4.2283,30.6428,13.5309,36.8459,-85.1024,15.8069,548.7094,
4.2300,30.6987,15.7440,36.8394,-85.2102,15.7361,549.1514,
4.2317,30.7567,18.0483,36.8399,-85.2569,15.6665,549.4174,
4.2333,30.8165,20.4387,36.8488,-85.2380,15.5992,549.5022,
4.2350,30.8777,22.9085,36.8671,-85.1497,15.5352,549.4007,
4.2367,30.9393,25.4500,36.8955,-84.9891,15.4753,549.1079,
4.2383,31.0000,28.0543,36.9341,-84.7541,15.4202,548.6191,
4.2400,31.0582,30.7113,36.9830,-84.4439,15.3706,547.9299,
4.2417,31.1121,33.4098,37.0414,-84.0584,15.3267,547.0357,
4.2433,31.1593,36.1380,37.1082,-83.5987,15.2886,545.9327,
4.2450,31.1975,38.8830,37.1820,-83.0667,15.2562,544.6169,
4.2467,31.2239,41.6318,37.2610,-82.4651,15.2292,543.0848,
4.2483,31.2357,44.3709,37.3428,-81.7971,15.2070,541.3333,
4.2500,31.2301,47.0866,37.4249,-81.0665,15.1889,539.3593,
4.2517,31.2043,49.7655,37.5045,-80.2770,15.1741,537.1604,
4.2533,31.1556,52.3946,37.5789,-79.4329,15.1615,534.7343,
4.2550,31.0815,54.9611,37.6448,-78.5381,15.1501,532.0792,
4.2567,30.9799,57.4531,37.6991,-77.5966,15.1386,529.1938,
4.2583,30.8488,59.8593,37.7389,-76.6122,15.1258,526.0768,
4.2600,30.6871,62.1694,37.7609,-75.5885,15.1104,522.7278,
4.2617,30.4937,64.3742,37.7622,-74.5287,15.0907,519.1465,
4.2633,30.2683,66.4655,37.7400,-73.4359,15.0651,515.3332,
4.2650,30.0111,68.4362,37.6918,-72.3128,15.0319,511.2887,
4.2667,29.7227,70.2807,37.6152,-71.1620,14.9890,507.0145,
4.2683,29.4041,71.9946,37.5080,-69.9858,14.9343,502.5124,
4.2700,29.0570,73.5747,37.3685,-68.7863,14.8653,497.7853,
4.2717,28.6834,75.0193,37.1950,-67.5655,14.7794,492.8367,
4.2733,28.2855,76.3277,36.9865,-66.3252,14.6738,487.6707,
4.2750,27.8659,77.5006,36.7419,-65.0671,14.5458,482.2925,
4.2767,27.4275,78.5399,36.4606,-63.7927,14.3923,476.7080,
4.2783,26.9729,79.4484,36.1423,-62.5034,14.2102,470.9239,
4.2800,26.5053,80.2299,35.7869,-61.2005,13.9967,464.9478,
4.2817,26.0275,80.8890,35.3948,-59.8851,13.7487,458.7879,
4.2833,25.5423,81.4311,34.9666,-58.5582,13.4637,452.4533,
4.2850,25.0522,81.8618,34.5033,-57.2210,13.1390,445.9535,
4.2867,24.5598,82.1874,34.0061,-55.8743,12.7727,439.2988,
4.2883,24.0669,82.4143,33.4767,-54.5191,12.3632,432.4998,
4.2900,23.5754,82.5490,32.9170,-53.1566,11.9093,425.5676,
4.2917,23.0863,82.5983,32.3292,-51.7879,11.4108,418.5137,
4.2933,22.6004,82.5684,31.7160,-50.4142,10.8683,411.3499,
4.2950,22.1180,82.4658,31.0802,-49.0369,10.2834,404.0882,
4.2967,21.6385,82.2964,30.4250,-47.6576,9.6586,396.7408,
4.2983,21.1611,82.0659,29.7538,-46.2780,8.9981,389.3201,
4.3000,20.6841,81.7796,29.0702,-44.9003,8.3068,381.8385,
4.3017,20.2054,81.4423,28.3779,-43.5267,7.5915,374.3083,
4.3033,19.7221,81.0582,27.6808,-42.1597,6.8600,366.7416,
4.3050,19.2310,80.6311,26.9829,-40.8022,6.1218,359.1505,
4.3067,18.7282,80.1641,26.2881,-39.4573,5.3875,351.5464,
4.3083,18.2092,79.6598,25.6005,-38.1283,4.6690,343.9406,
4.3100,17.6695,79.1202,24.9239,-36.8187,3.9795,336.3435,
4.3117,17.1040,78.5469,24.2621,-35.5324,3.3329,328.7651,
4.3133,16.5074,77.9408,23.6189,-34.2732,2.7441,321.2147,
4.3150,15.8745,77.3024,22.9975,-33.0451,2.2288,313.7005,
4.3167,15.2001,76.6316,22.4013,-31.8521,1.8029,306.2301,
4.3183,14.4792,75.9280,21.8328,-30.6983,1.4824,298.8099,
4.3200,13.7072,75.1910,21.2947,-29.5876,1.2835,291.4455,
4.3217,12.8799,74.4193,20.7890,-28.5238,1.2218,284.1413,
4.3233,11.9937,73.6117,20.3173,-27.5102,1.3125,276.9008,
4.3250,11.0460,72.7666,19.8808,-26.5502,1.5695,269.7264,
4.3267,10.0348,71.8822,19.4802,-25.6464,2.0059,262.6195,
4.3283,8.9593,70.9568,19.1158,-24.8012,2.6327,255.5802,
4.3300,7.8195,69.9884,18.7874,-24.0166,3.4595,248.6082,
4.3317,6.6169,68.9750,18.4945,-23.2937,4.4937,241.7017,
4.3333,5.3537,67.9148,18.2361,-22.6335,5.7403,234.8587,
4.3350,4.0335,66.8059,18.0107,-22.0362,7.2021,228.0762,
4.3367,2.6609,65.6467,17.8167,-21.5013,8.8791,221.3507,
4.3383,1.2413,64.4355,17.6520,-21.0281,10.7689,214.6787,
4.3400,-0.2188,63.1712,17.5144,-20.6151,12.8664,208.0562,
4.3417,-1.7121,61.8527,17.4014,-20.2601,15.1641,201.4794,
4.3433,-3.2309,60.4794,17.3103,-19.9609,17.6524,194.9450,
4.3450,-4.7668,59.0511,17.2387,-19.7143,20.3194,188.4497,
4.3467,-6.3114,57.5680,17.1839,-19.5169,23.1514,181.9912,
4.3483,-7.8557,56.0308,17.1435,-19.3651,26.1334,175.5679,
4.3500,-9.3912,54.4408,17.1152,-19.2547,29.2493,169.1792,
4.3517,-10.9093,52.8000,17.0967,-19.1815,32.4819,162.8256,
4.3533,-12.4015,51.1107,17.0865,-19.1410,35.8139,156.5086,
4.3550,-13.8600,49.3760,17.0828,-19.1287,39.2279,150.2313,
4.3567,-15.2769,47.5997,17.0846,-19.1402,42.7063,143.9979,
4.3583,-16.6453,45.7861,17.0910,-19.1710,46.2324,137.8139,
4.3600,-17.9582,43.9403,17.1014,-19.2172,49.7897,131.6861,
4.3617,-19.2095,42.0679,17.1158,-19.2748,53.3626,125.6225,
4.3633,-20.3935,40.1750,17.1344,-19.3402,56.9367,119.6319,
4.3650,-21.5048,38.2683,17.1575,-19.4106,60.4982,113.7244,
4.3667,-22.5387,36.3551,17.1861,-19.4830,64.0348,107.9105,
4.3683,-23.4910,34.4430,17.2210,-19.5555,67.5352,102.2017,
4.3700,-24.3578,32.5398,17.2633,-19.6262,70.9895,96.6095,
4.3717,-25.1360,30.6538,17.3144,-19.6938,74.3890,91.1460,
4.3733,-25.8228,28.7933,17.3758,-19.7575,77.7264,85.8231,
4.3750,-26.4162,26.9666,17.4488,-19.8167,80.9955,80.6527,
4.3767,-26.9144,25.1822,17.5350,-19.8712,84.1912,75.6461,
4.3783,-27.3166,23.4480,17.6361,-19.9209,87.3098,70.8142,
4.3800,-27.6226,21.7721,17.7535,-19.9658,90.3483,66.1672,
4.3817,-27.8327,20.1619,17.8887,-20.0060,93.3048,61.7142,
4.3833,-27.9483,18.6245,18.0433,-20.0416,96.1782,57.4633,
4.3850,-27.9713,17.1663,18.2185,-20.0723,98.9681,53.4217,
4.3867,-27.9047,15.7931,18.4155,-20.0979,101.6749,49.5950,
4.3883,-27.7523,14.5097,18.6353,-20.1179,104.2994,45.9877,
4.3900,-27.5187,13.3205,18.8787,-20.1314,106.8429,42.6029,
4.3917,-27.2094,12.2283,19.1462,-20.1372,109.3073,39.4421,
4.3933,-26.8309,11.2353,19.4380,-20.1342,111.6943,36.5055,
4.3950,-26.3905,10.3424,19.7539,-20.1207,114.0061,33.7918,
4.3967,-25.8961,9.5494,20.0932,-20.0950,116.2450,31.2983,
4.3983,-25.3567,8.8549,20.4548,-20.0552,118.4129,29.0209,
4.4000,-24.7817,8.2561,20.8372,-19.9994,120.5120,26.9543,
4.4017,-24.1810,7.7494,21.2381,-19.9258,122.5443,25.0917,
4.4033,-23.5649,7.3299,21.6550,-19.8327,124.5113,23.4253,
4.4050,-22.9436,6.9918,22.0849,-19.7184,126.4147,21.9465,
4.4067,-22.3275,6.7285,22.5243,-19.5817,128.2556,20.6455,
4.4083,-21.7265,6.5329,22.9693,-19.4216,130.0348,19.5119,
4.4100,-21.1498,6.3971,23.4162,-19.2375,131.7532,18.5346,
4.4117,-20.6061,6.3133,23.8606,-19.0294,133.4111,17.7021,
4.4133,-20.1028,6.2733,24.2986,-18.7975,135.0090,17.0026,
4.4150,-19.6462,6.2693,24.7263,-18.5429,136.5469,16.4241,
4.4167,-19.2412,6.2938,25.1398,-18.2671,138.0251,15.9547,
4.4183,-18.8912,6.3394,25.5361,-17.9722,139.4435,15.5826,
4.4200,-18.5980,6.3998,25.9123,-17.6608,140.8024,15.2963,
4.4217,-18.3617,6.4691,26.2663,-17.3360,142.1020,15.0845,
4.4233,-18.1808,6.5423,26.5966,-17.0012,143.3427,14.9367,
4.4250,-18.0522,6.6151,26.9026,-16.6604,144.5250,14.8427,
4.4267,-17.9715,6.6841,27.1841,-16.3172,145.6497,14.7929,
4.4283,-17.9329,6.7468,27.4418,-15.9758,146.7180,14.7785,
4.4300,-17.9297,6.8012,27.6770,-15.6398,147.7310,14.7916,
4.4317,-17.9544,6.8463,27.8915,-15.3128,148.6904,14.8248,
4.4333,-17.9989,6.8813,28.0876,-14.9980,149.5981,14.8716,
4.4350,-18.0549,6.9063,28.2678,-14.6983,150.4561,14.9265,
4.4367,-18.1143,6.9217,28.4350,-14.4160,151.2665,14.9848,
4.4383,-18.1691,6.9283,28.5922,-14.1530,152.0320,15.0424,
4.4400,-18.2120,6.9270,28.7422,-13.9106,152.7549,15.0962,
4.4417,-18.2363,6.9189,28.8878,-13.6899,153.4380,15.1438,
4.4433,-18.2364,6.9054,29.0315,-13.4914,154.0842,15.1834,
4.4450,-18.2077,6.8876,29.1757,-13.3151,154.6960,15.2140,
4.4467,-18.1468,6.8668,29.3224,-13.1610,155.2764,15.2349,
4.4483,-18.0515,6.8441,29.4732,-13.0283,155.8283,15.2462,
4.4500,-17.9205,6.8204,29.6294,-12.9165,156.3543,15.2481,
4.4517,-17.7539,6.7966,29.7921,-12.8243,156.8572,15.2412,
4.4533,-17.5527,6.7734,29.9620,-12.7506,157.3399,15.2264,
4.4550,-17.3185,6.7513,30.1396,-12.6938,157.8049,15.2046,
4.4567,-17.0541,6.7309,30.3253,-12.6524,158.2550,15.1769,
4.4583,-16.7624,6.7124,30.5193,-12.6244,158.6927,15.1442,
4.4600,-16.4469,6.6961,30.7217,-12.6079,159.1204,15.1076,
4.4617,-16.1116,6.6821,30.9327,-12.6008,159.5407,15.0680,
4.4633,-15.7602,6.6705,31.1523,-12.6011,159.9557,15.0263,
4.4650,-15.3966,6.6614,31.3805,-12.6068,160.3677,14.9830,
4.4667,-15.0246,6.6548,31.6174,-12.6156,160.7787,14.9389,
4.4683,-14.6476,6.6507,31.8630,-12.6258,161.1905,14.8944,
4.4700,-14.2688,6.6492,32.1174,-12.6355,161.6049,14.8498,
4.4717,-13.8909,6.6502,32.3805,-12.6431,162.0235,14.8054,
4.4733,-13.5164,6.6539,32.6523,-12.6472,162.4476,14.7613,
4.4750,-13.1471,6.6602,32.9327,-12.6465,162.8785,14.7177,
4.4767,-12.7847,6.6692,33.2217,-12.6403,163.3174,14.6745,
4.4783,-12.4302,6.6808,33.5191,-12.6275,163.7653,14.6318,
4.4800,-12.0847,6.6951,33.8245,-12.6079,164.2231,14.5896,
4.4817,-11.7485,6.7119,34.1378,-12.5809,164.6918,14.5480,
4.4833,-11.4221,6.7313,34.4585,-12.5465,165.1722,14.5071,
4.4850,-11.1057,6.7530,34.7862,-12.5047,165.6650,14.4669,
4.4867,-10.7991,6.7768,35.1203,-12.4557,166.1711,14.4276,
4.4883,-10.5025,6.8026,35.4605,-12.3999,166.6913,14.3893,
4.4900,-10.2157,6.8300,35.8059,-12.3380,167.2264,14.3522,
4.4917,-9.9390,6.8586,36.1560,-12.2705,167.7772,14.3166,
4.4933,-9.6723,6.8881,36.5100,-12.1984,168.3445,14.2829,
4.4950,-9.4158,6.9181,36.8670,-12.1227,168.9293,14.2514,
4.4967,-9.1699,6.9482,37.2263,-12.0444,169.5322,14.2225,
4.4983,-8.9351,6.9780,37.5868,-11.9647,170.1541,14.1968,
4.5000,-8.7120,7.0069,37.9475,-11.8849,170.7958,14.1747,
4.5017,-8.5011,7.0347,38.3074,-11.8063,171.4580,14.1567,
4.5033,-8.3032,7.0609,38.6653,-11.7301,172.1413,14.1435,
4.5050,-8.1190,7.0853,39.0201,-11.6574,172.8464,14.1356,
4.5067,-7.9494,7.1075,39.3706,-11.5896,173.5737,14.1335,
4.5083,-7.7951,7.1275,39.7154,-11.5276,174.3235,14.1378,
4.5100,-7.6565,7.1450,40.0535,-11.4724,175.0962,14.1489,
4.5117,-7.5341,7.1600,40.3837,-11.4250,175.8919,14.1674,
4.5133,-7.4283,7.1726,40.7047,-11.3862,176.7105,14.1935,
4.5150,-7.3390,7.1827,41.0155,-11.3565,177.5520,14.2275,
4.5167,-7.2659,7.1906,41.3152,-11.3365,178.4161,14.2695,
4.5183,-7.2086,7.1964,41.6029,-11.3267,179.3024,14.3195,
4.5200,-7.1663,7.2004,41.8777,-11.3273,180.2103,14.3775,
4.5217,-7.1379,7.2027,42.1391,-11.3385,181.1392,14.4431,
4.5233,-7.1222,7.2036,42.3866,-11.3603,182.0883,14.5160,
4.5250,-7.1175,7.2035,42.6198,-11.3927,183.0567,14.5957,
4.5267,-7.1221,7.2025,42.8385,-11.4355,184.0434,14.6817,
4.5283,-7.1340,7.2010,43.0427,-11.4882,185.0473,14.7732,
4.5300,-7.1514,7.1991,43.2324,-11.5505,186.0671,14.8695,
4.5317,-7.1719,7.1971,43.4078,-11.6218,187.1015,14.9697,
4.5333,-7.1935,7.1952,43.5691,-11.7014,188.1491,15.0730,
4.5350,-7.2140,7.1935,43.7168,-11.7885,189.2084,15.1785,
4.5367,-7.2314,7.1922,43.8512,-11.8824,190.2779,15.2853,
4.5383,-7.2437,7.1913,43.9730,-11.9821,191.3560,15.3925,
4.5400,-7.2490,7.1909,44.0827,-12.0869,192.4412,15.4992,
4.5417,-7.2457,7.1910,44.1809,-12.1958,193.5317,15.6048,
4.5433,-7.2323,7.1918,44.2683,-12.3080,194.6262,15.7084,
4.5450,-7.2075,7.1930,44.3457,-12.4226,195.7230,15.8095,
4.5467,-7.1703,7.1949,44.4138,-12.5387,196.8208,15.9074,
4.5483,-7.1198,7.1972,44.4736,-12.6555,197.9184,16.0018,
4.5500,-7.0555,7.2000,44.5259,-12.7723,199.0146,16.0922,
4.5517,-6.9769,7.2032,44.5717,-12.8884,200.1085,16.1785,
4.5533,-6.8839,7.2067,44.6119,-13.0030,201.1993,16.2605,
4.5550,-6.7766,7.2105,44.6477,-13.1155,202.2864,16.3382,
4.5567,-6.6551,7.2147,44.6802,-13.2252,203.3695,16.4116,
4.5583,-6.5199,7.2190,44.7104,-13.3318,204.4486,16.4809,
4.5600,-6.3714,7.2237,44.7394,-13.4346,205.5236,16.5464,
4.5617,-6.2103,7.2286,44.7684,-13.5334,206.5949,16.6083,
4.5633,-6.0374,7.2338,44.7985,-13.6277,207.6629,16.6670,
4.5650,-5.8534,7.2395,44.8307,-13.7174,208.7285,16.7229,
4.5667,-5.6591,7.2456,44.8659,-13.8022,209.7926,16.7765,
4.5683,-5.4553,7.2523,44.9052,-13.8822,210.8560,16.8283,
4.5700,-5.2431,7.2597,44.9493,-13.9573,211.9202,16.8787,
4.5717,-5.0231,7.2679,44.9990,-14.0276,212.9866,16.9282,
4.5733,-4.7962,7.2771,45.0548,-14.0932,214.0566,16.9773,
4.5750,-4.5632,7.2874,45.1174,-14.1543,215.1320,17.0262,
4.5767,-4.3248,7.2988,45.1871,-14.2112,216.2147,17.0754,
4.5783,-4.0816,7.3116,45.2643,-14.2642,217.3066,17.1251,
4.5800,-3.8344,7.3258,45.3492,-14.3137,218.4098,17.1755,
4.5817,-3.5837,7.3414,45.4419,-14.3599,219.5263,17.2269,
4.5833,-3.3301,7.3586,45.5426,-14.4033,220.6584,17.2794,
4.5850,-3.0739,7.3773,45.6512,-14.4443,221.8082,17.3330,
4.5867,-2.8157,7.3976,45.7676,-14.4834,222.9779,17.3878,
4.5883,-2.5559,7.4195,45.8917,-14.5209,224.1696,17.4437,
4.5900,-2.2948,7.4429,46.0233,-14.5573,225.3854,17.5007,
4.5917,-2.0329,7.4678,46.1621,-14.5931,226.6272,17.5588,
4.5933,-1.7704,7.4940,46.3079,-14.6288,227.8967,17.6177,
4.5950,-1.5077,7.5216,46.4604,-14.6646,229.1955,17.6776,
4.5967,-1.2450,7.5504,46.6192,-14.7010,230.5250,17.7381,
4.5983,-0.9827,7.5802,46.7840,-14.7385,231.8863,17.7993,
4.6000,-0.7210,7.6109,46.9543,-14.7772,233.2802,17.8612,
4.6017,-0.4603,7.6424,47.1298,-14.8176,234.7073,17.9236,
4.6033,-0.2009,7.6745,47.3101,-14.8599,236.1679,17.9867,
4.6050,0.0568,7.7071,47.4947,-14.9042,237.6617,18.0503,
4.6067,0.3126,7.7399,47.6834,-14.9509,239.1885,18.1146,
4.6083,0.5661,7.7727,47.8757,-14.9999,240.7475,18.1796,
4.6100,0.8167,7.8056,48.0712,-15.0515,242.3377,18.2455,
4.6117,1.0642,7.8382,48.2697,-15.1057,243.9576,18.3123,
4.6133,1.3079,7.8704,48.4707,-15.1626,245.6058,18.3802,
4.6150,1.5475,7.9021,48.6740,-15.2221,247.2802,18.4493,
4.6167,1.7823,7.9332,48.8792,-15.2843,248.9785,18.5198,
4.6183,2.0119,7.9637,49.0860,-15.3492,250.6985,18.5919,
4.6200,2.2357,7.9934,49.2942,-15.4167,252.4374,18.6656,
4.6217,2.4533,8.0224,49.5033,-15.4868,254.1924,18.7411,
4.6233,2.6640,8.0506,49.7131,-15.5594,255.9605,18.8185,
4.6250,2.8676,8.0781,49.9232,-15.6344,257.7385,18.8978,
4.6267,3.0636,8.1049,50.1331,-15.7117,259.5233,18.9790,
4.6283,3.2517,8.1311,50.3425,-15.7911,261.3117,19.0621,
4.6300,3.4318,8.1567,50.5510,-15.8726,263.1003,19.1469,
4.6317,3.6036,8.1818,50.7581,-15.9558,264.8862,19.2334,
4.6333,3.7672,8.2065,50.9634,-16.0407,266.6660,19.3212,
4.6350,3.9227,8.2309,51.1664,-16.1270,268.4371,19.4100,
4.6367,4.0704,8.2549,51.3667,-16.2146,270.1966,19.4993,
4.6383,4.2105,8.2787,51.5640,-16.3032,271.9419,19.5888,
4.6400,4.3436,8.3022,51.7579,-16.3926,273.6708,19.6777,
4.6417,4.4703,8.3255,51.9481,-16.4827,275.3814,19.7655,
4.6433,4.5913,8.3484,52.1345,-16.5732,277.0718,19.8514,
4.6450,4.7074,8.3708,52.3168,-16.6638,278.7408,19.9347,
4.6467,4.8194,8.3928,52.4951,-16.7544,280.3873,20.0147,
4.6483,4.9284,8.4140,52.6693,-16.8446,282.0105,20.0903,
4.6500,5.0354,8.4343,52.8395,-16.9342,283.6100,20.1610,
4.6517,5.1415,8.4535,53.0060,-17.0230,285.1856,20.2257,
4.6533,5.2477,8.4713,53.1689,-17.1107,286.7375,20.2838,
4.6550,5.3552,8.4874,53.3285,-17.1971,288.2663,20.3346,
4.6567,5.4652,8.5015,53.4851,-17.2819,289.7724,20.3773,
4.6583,5.5786,8.5133,53.6390,-17.3651,291.2567,20.4115,
4.6600,5.6966,8.5224,53.7906,-17.4463,292.7205,20.4367,
4.6617,5.8202,8.5285,53.9400,-17.5255,294.1649,20.4525,
4.6633,5.9504,8.5312,54.0877,-17.6026,295.5912,20.4588,
4.6650,6.0879,8.5302,54.2339,-17.6776,297.0012,20.4555,
4.6667,6.2337,8.5252,54.3787,-17.7505,298.3963,20.4429,
4.6683,6.3885,8.5160,54.5223,-17.8213,299.7785,20.4213,
4.6700,6.5527,8.5022,54.6649,-17.8902,301.1495,20.3911,
4.6717,6.7269,8.4840,54.8065,-17.9574,302.5115,20.3533,
4.6733,6.9113,8.4610,54.9472,-18.0231,303.8665,20.3087,
4.6750,7.1063,8.4335,55.0870,-18.0875,305.2169,20.2586,
4.6767,7.3119,8.4016,55.2259,-18.1510,306.5648,20.2046,
4.6783,7.5279,8.3656,55.3639,-18.2138,307.9129,20.1482,
4.6800,7.7543,8.3260,55.5009,-18.2763,309.2636,20.0914,
4.6817,7.9905,8.2834,55.6372,-18.3388,310.6198,20.0363,
4.6833,8.2362,8.2385,55.7725,-18.4018,311.9841,19.9855,
4.6850,8.4907,8.1924,55.9072,-18.4656,313.3597,19.9413,
4.6867,8.7533,8.1462,56.0413,-18.5305,314.7495,19.9065,
4.6883,9.0231,8.1012,56.1750,-18.5968,316.1566,19.8839,
4.6900,9.2993,8.0588,56.3087,-18.6650,317.5845,19.8764,
4.6917,9.5808,8.0207,56.4426,-18.7352,319.0363,19.8868,
4.6933,9.8665,7.9886,56.5773,-18.8077,320.5156,19.9181,
4.6950,10.1554,7.9643,56.7133,-18.8825,322.0256,19.9729,
4.6967,10.4464,7.9498,56.8512,-18.9599,323.5700,20.0537,
4.6983,10.7383,7.9469,56.9917,-19.0397,325.1521,20.1629,
4.7000,11.0300,7.9574,57.1355,-19.1219,326.7754,20.3021,
4.7017,11.3204,7.9833,57.2836,-19.2063,328.4433,20.4730,
4.7033,11.6083,8.0260,57.4368,-19.2926,330.1589,20.6763,
4.7050,11.8929,8.0870,57.5960,-19.3805,331.9254,20.9123,
4.7067,12.1730,8.1675,57.7621,-19.4696,333.7457,21.1804,
4.7083,12.4478,8.2682,57.9360,-19.5592,335.6225,21.4793,
4.7100,12.7164,8.3896,58.1186,-19.6490,337.5580,21.8069,
4.7117,12.9781,8.5316,58.3106,-19.7382,339.5544,22.1599,
4.7133,13.2320,8.6935,58.5125,-19.8262,341.6133,22.5343,
4.7150,13.4776,8.8742,58.7251,-19.9124,343.7358,22.9249,
4.7167,13.7143,9.0718,58.9485,-19.9962,345.9225,23.3258,
4.7183,13.9416,9.2838,59.1828,-20.0770,348.1737,23.7300,
4.7200,14.1592,9.5070,59.4281,-20.1542,350.4889,24.1295,
4.7217,14.3667,9.7374,59.6839,-20.2275,352.8669,24.5159,
4.7233,14.5639,9.9706,59.9497,-20.2966,355.3061,24.8798,
4.7250,14.7508,10.2011,60.2247,-20.3613,357.8042,25.2117,
4.7267,14.9272,10.4233,60.5077,-20.4217,360.3584,25.5016,
4.7283,15.0934,10.6305,60.7975,-20.4781,362.9651,25.7396,
4.7300,15.2494,10.8162,61.0925,-20.5309,365.6203,25.9161,
4.7317,15.3956,10.9730,61.3910,-20.5807,368.3195,26.0220,
4.7333,15.5323,11.0938,61.6913,-20.6285,371.0579,26.0492,
4.7350,15.6600,11.1714,61.9915,-20.6753,373.8304,25.9908,
4.7367,15.7790,11.1985,62.2896,-20.7224,376.6315,25.8413,
4.7383,15.8900,11.1688,62.5839,-20.7713,379.4559,25.5976,
4.7400,15.9935,11.0761,62.8727,-20.8238,382.2982,25.2587,
4.7417,16.0900,10.9154,63.1546,-20.8816,385.1534,24.8263,
4.7433,16.1802,10.6827,63.4285,-20.9466,388.0166,24.3053,
4.7450,16.2647,10.3754,63.6937,-21.0207,390.8839,23.7041,
4.7467,16.3439,9.9924,63.9502,-21.1059,393.7515,23.0346,
4.7483,16.4184,9.5344,64.1983,-21.2040,396.6169,22.3130,
4.7500,16.4886,9.0042,64.4393,-21.3167,399.4785,21.5594,
4.7517,16.5549,8.4065,64.6751,-21.4454,402.3358,20.7984,
4.7533,16.6179,7.7485,64.9085,-21.5913,405.1894,20.0588,
4.7550,16.6776,7.0395,65.1433,-21.7552,408.0416,19.3740,
4.7567,16.7346,6.2913,65.3841,-21.9374,410.8958,18.7815,
4.7583,16.7889,5.5181,65.6364,-22.1377,413.7569,18.3227,
4.7600,16.8410,4.7360,65.9069,-22.3551,416.6314,18.0428,
4.7617,16.8910,3.9635,66.2029,-22.5881,419.5272,17.9902,
4.7633,16.9393,3.2208,66.5327,-22.8344,422.4534,18.2160,
4.7650,16.9861,2.5294,66.9056,-23.0909,425.4205,18.7730,
4.7667,17.0317,1.9121,67.3312,-23.3538,428.4399,19.7157,
4.7683,17.0767,1.3924,67.8199,-23.6181,431.5240,21.0983,
4.7700,17.1213,0.9937,68.3824,-23.8783,434.6854,22.9747,
4.7717,17.1663,0.7391,69.0294,-24.1280,437.9374,25.3970,
4.7733,17.2123,0.6507,69.7718,-24.3601,441.2930,28.4143,
4.7750,17.2602,0.7487,70.6199,-24.5669,444.7647,32.0715,
4.7767,17.3109,1.0509,71.5838,-24.7401,448.3641,36.4083,
4.7783,17.3655,1.5722,72.6724,-24.8715,452.1015,41.4581,
4.7800,17.4252,2.3235,73.8936,-24.9527,455.9854,47.2464,
4.7817,17.4913,3.3115,75.2537,-24.9758,460.0220,53.7903,
4.7833,17.5654,4.5377,76.7573,-24.9337,464.2148,61.0974,
