time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
4.1067,-54.2631,63.6831,106.7467,-77.6665,553.0013,733.2670,
4.1083,-55.7490,60.0395,108.9503,-77.9039,559.7360,725.5459,
4.1100,-57.1346,56.3978,111.1480,-78.1054,566.2433,717.5640,
4.1117,-58.4248,52.7545,113.3404,-78.2745,572.5558,709.3536,
4.1133,-59.6248,49.1066,115.5284,-78.4154,578.7056,700.9497,
4.1150,-60.7402,45.4520,117.7129,-78.5331,584.7245,692.3890,
4.1167,-61.7765,41.7897,119.8944,-78.6328,590.6426,683.7100,
4.1183,-62.7395,38.1196,122.0733,-78.7204,596.4880,674.9515,
4.1200,-63.6346,34.4423,124.2495,-78.8020,602.2859,666.1529,
4.1217,-64.4673,30.7600,126.4222,-78.8840,608.0582,657.3531,
4.1233,-65.2427,27.0754,128.5901,-78.9729,613.8232,648.5903,
4.1250,-65.9657,23.3926,130.7511,-79.0750,619.5955,639.9012,
4.1267,-66.6407,19.7162,132.9024,-79.1967,625.3849,631.3206,
4.1283,-67.2720,16.0519,135.0404,-79.3439,631.1980,622.8816,
4.1300,-67.8634,12.4059,137.1612,-79.5221,637.0366,614.6143,
4.1317,-68.4181,8.7851,139.2603,-79.7363,642.8987,606.5462,
4.1333,-68.9394,5.1971,141.3327,-79.9907,648.7791,598.7018,
4.1350,-69.4298,1.6495,143.3734,-80.2890,654.6685,591.1024,
4.1367,-69.8916,-1.8495,145.3770,-80.6336,660.5552,583.7657,
4.1383,-70.3269,-5.2914,147.3382,-81.0261,666.4245,576.7062,
4.1400,-70.7373,-8.6679,149.2520,-81.4672,672.2595,569.9351,
4.1417,-71.1242,-11.9704,151.1130,-81.9564,678.0415,563.4597,
4.1433,-71.4888,-15.1905,152.9164,-82.4923,683.7505,557.2844,
4.1450,-71.8317,-18.3199,154.6575,-83.0726,689.3655,551.4103,
4.1467,-72.1537,-21.3506,156.3318,-83.6940,694.8647,545.8355,
4.1483,-72.4550,-24.2749,157.9350,-84.3525,700.2262,540.5552,
4.1500,-72.7357,-27.0857,159.4631,-85.0435,705.4284,535.5621,
4.1517,-72.9957,-29.7761,160.9121,-85.7619,710.4500,530.8463,
4.1533,-73.2343,-32.3399,162.2786,-86.5019,715.2706,526.3962,
4.1550,-73.4510,-34.7716,163.5592,-87.2578,719.8710,522.1979,
4.1567,-73.6446,-37.0662,164.7508,-88.0233,724.2335,518.2366,
4.1583,-73.8139,-39.2195,165.8507,-88.7923,728.3417,514.4955,
4.1600,-73.9572,-41.2279,166.8567,-89.5583,732.1815,510.9576,
4.1617,-74.0727,-43.0887,167.7671,-90.3149,735.7407,507.6047,
4.1633,-74.1581,-44.7998,168.5806,-91.0558,739.0095,504.4185,
4.1650,-74.2110,-46.3599,169.2966,-91.7744,741.9802,501.3806,
4.1667,-74.2286,-47.7687,169.9155,-92.4645,744.6479,498.4728,
4.1683,-74.2080,-49.0262,170.4381,-93.1198,747.0099,495.6773,
4.1700,-74.1460,-50.1335,170.8660,-93.7344,749.0657,492.9771,
4.1717,-74.0393,-51.0923,171.2017,-94.3023,750.8174,490.3562,
4.1733,-73.8847,-51.9049,171.4484,-94.8183,752.2692,487.7998,
4.1750,-73.6788,-52.5744,171.6096,-95.2771,753.4270,485.2942,
4.1767,-73.4185,-53.1044,171.6897,-95.6743,754.2987,482.8274,
4.1783,-73.1009,-53.4993,171.6933,-96.0060,754.8934,480.3887,
4.1800,-72.7234,-53.7639,171.6254,-96.2688,755.2216,477.9691,
4.1817,-72.2839,-53.9038,171.4908,-96.4603,755.2944,475.5609,
4.1833,-71.7806,-53.9249,171.2947,-96.5789,755.1238,473.1580,
4.1850,-71.2125,-53.8340,171.0418,-96.6239,754.7220,470.7556,
4.1867,-70.5793,-53.6380,170.7368,-96.5954,754.1010,468.3501,
4.1883,-69.8813,-53.3445,170.3840,-96.4942,753.2731,465.9388,
4.1900,-69.1196,-52.9612,169.9871,-96.3224,752.2500,463.5202,
4.1917,-68.2958,-52.4964,169.5496,-96.0823,751.0430,461.0932,
4.1933,-67.4126,-51.9583,169.0745,-95.7769,749.6629,458.6571,
4.1950,-66.4731,-51.3554,168.5645,-95.4099,748.1197,456.2115,
4.1967,-65.4810,-50.6959,168.0216,-94.9846,746.4229,453.7561,
4.1983,-64.4406,-49.9881,167.4479,-94.5050,744.5811,451.2903,
4.2000,-63.3565,-49.2398,166.8451,-93.9746,742.6024,448.8135,
4.2017,-62.2334,-48.4587,166.2145,-93.3966,740.4940,446.3245,
4.2033,-61.0764,-47.6518,165.5575,-92.7742,738.2626,443.8215,
4.2050,-59.8904,-46.8256,164.8753,-92.1101,735.9141,441.3028,
4.2067,-58.6804,-45.9861,164.1690,-91.4066,733.4539,438.7657,
4.2083,-57.4508,-45.1385,163.4397,-90.6659,730.8868,436.2073,
4.2100,-56.2061,-44.2873,162.6882,-89.8900,728.2170,433.6245,
4.2117,-54.9500,-43.4366,161.9154,-89.0808,725.4481,431.0136,
4.2133,-53.6861,-42.5896,161.1219,-88.2403,722.5831,428.3711,
4.2150,-52.4173,-41.7489,160.3080,-87.3704,719.6246,425.6929,
4.2167,-51.1460,-40.9166,159.4741,-86.4731,716.5746,422.9753,
4.2183,-49.8743,-40.0941,158.6200,-85.5508,713.4346,420.2144,
4.2200,-48.6037,-39.2826,157.7457,-84.6055,710.2057,417.4069,
4.2217,-47.3353,-38.4827,156.8506,-83.6396,706.8887,414.5492,
4.2233,-46.0695,-37.6949,155.9344,-82.6553,703.4843,411.6385,
4.2250,-44.8067,-36.9191,154.9964,-81.6546,699.9929,408.6725,
4.2267,-43.5466,-36.1553,154.0359,-80.6399,696.4149,405.6490,
4.2283,-42.2889,-35.4033,153.0525,-79.6131,692.7511,402.5671,
4.2300,-41.0326,-34.6627,152.0459,-78.5763,689.0023,399.4259,
4.2317,-39.7769,-33.9334,151.0160,-77.5315,685.1700,396.2256,
4.2333,-38.5205,-33.2150,149.9629,-76.4805,681.2559,392.9672,
4.2350,-37.2619,-32.5073,148.8872,-75.4252,677.2626,389.6521,
4.2367,-35.9998,-31.8102,147.7899,-74.3675,673.1934,386.2829,
4.2383,-34.7326,-31.1238,146.6723,-73.3091,669.0519,382.8626,
4.2400,-33.4589,-30.4482,145.5362,-72.2516,664.8431,379.3952,
4.2417,-32.1773,-29.7837,144.3837,-71.1966,660.5721,375.8852,
4.2433,-30.8865,-29.1306,143.2169,-70.1456,656.2449,372.3377,
4.2450,-29.5856,-28.4894,142.0386,-69.0999,651.8683,368.7587,
4.2467,-28.2737,-27.8605,140.8513,-68.0607,647.4492,365.1544,
4.2483,-26.9504,-27.2446,139.6579,-67.0293,642.9954,361.5318,
4.2500,-25.6155,-26.6421,138.4609,-66.0071,638.5146,357.8979,
4.2517,-24.2690,-26.0536,137.2631,-64.9954,634.0154,354.2606,
4.2533,-22.9117,-25.4798,136.0670,-63.9956,629.5060,350.6275,
4.2550,-21.5444,-24.9211,134.8749,-63.0094,624.9953,347.0068,
4.2567,-20.1683,-24.3780,133.6890,-62.0386,620.4921,343.4067,
4.2583,-18.7851,-23.8510,132.5115,-61.0850,616.0054,339.8355,
4.2600,-17.3969,-23.3405,131.3444,-60.1506,611.5444,336.3015,
4.2617,-16.0059,-22.8469,130.1896,-59.2372,607.1182,332.8127,
4.2633,-14.6148,-22.3704,129.0491,-58.3469,602.7362,329.3774,
4.2650,-13.2265,-21.9113,127.9249,-57.4812,598.4079,326.0034,
4.2667,-11.8443,-21.4697,126.8190,-56.6419,594.1428,322.6983,
4.2683,-10.4717,-21.0459,125.7338,-55.8302,589.9504,319.4695,
4.2700,-9.1122,-20.6400,124.6714,-55.0473,585.8404,316.3239,
4.2717,-7.7697,-20.2520,123.6344,-54.2942,581.8223,313.2682,
4.2733,-6.4481,-19.8820,122.6252,-53.5717,577.9055,310.3088,
4.2750,-5.1515,-19.5302,121.6463,-52.8803,574.0992,307.4514,
4.2767,-3.8839,-19.1965,120.7002,-52.2209,570.4125,304.7015,
4.2783,-2.6495,-18.8812,119.7894,-51.5939,566.8539,302.0641,
4.2800,-1.4522,-18.5841,118.9160,-51.0001,563.4315,299.5439,
4.2817,-0.2962,-18.3055,118.0820,-50.4402,560.1528,297.1450,
4.2833,0.8148,-18.0454,117.2893,-49.9151,557.0247,294.8711,
4.2850,1.8769,-17.8040,116.5392,-49.4257,554.0535,292.7256,
4.2867,2.8865,-17.5812,115.8328,-48.9729,551.2445,290.7114,
4.2883,3.8402,-17.3774,115.1709,-48.5580,548.6026,288.8310,
4.2900,4.7350,-17.1925,114.5538,-48.1819,546.1316,287.0865,
4.2917,5.5680,-17.0267,113.9818,-47.8457,543.8347,285.4796,
4.2933,6.3367,-16.8803,113.4547,-47.5506,541.7144,284.0115,
4.2950,7.0391,-16.7535,112.9722,-47.2975,539.7724,282.6832,
4.2967,7.6735,-16.6466,112.5338,-47.0874,538.0101,281.4952,
4.2983,8.2386,-16.5599,112.1390,-46.9209,536.4279,280.4475,
4.3000,8.7338,-16.4940,111.7872,-46.7986,535.0260,279.5399,
4.3017,9.1586,-16.4491,111.4779,-46.7209,533.8041,278.7718,
4.3033,9.5135,-16.4260,111.2106,-46.6880,532.7614,278.1419,
4.3050,9.7990,-16.4251,110.9848,-46.6998,531.8967,277.6489,
4.3067,10.0164,-16.4470,110.8002,-46.7559,531.2085,277.2910,
4.3083,10.1673,-16.4921,110.6565,-46.8560,530.6948,277.0659,
4.3100,10.2540,-16.5611,110.5532,-46.9991,530.3534,276.9713,
4.3117,10.2788,-16.6542,110.4900,-47.1844,530.1816,277.0041,
4.3133,10.2448,-16.7719,110.4665,-47.4108,530.1763,277.1612,
4.3150,10.1551,-16.9144,110.4821,-47.6772,530.3340,277.4391,
4.3167,10.0135,-17.0818,110.5361,-47.9822,530.6511,277.8342,
4.3183,9.8238,-17.2739,110.6276,-48.3246,531.1232,278.3422,
4.3200,9.5901,-17.4907,110.7555,-48.7031,531.7458,278.9591,
4.3217,9.3168,-17.7316,110.9186,-49.1164,532.5139,279.6802,
4.3233,9.0082,-17.9962,111.1153,-49.5633,533.4225,280.5010,
4.3250,8.6690,-18.2835,111.3441,-50.0425,534.4661,281.4164,
4.3267,8.3039,-18.5927,111.6031,-50.5526,535.6390,282.4214,
4.3283,7.9175,-18.9226,111.8908,-51.0923,536.9354,283.5109,
4.3300,7.5146,-19.2718,112.2051,-51.6602,538.3496,284.6794,
4.3317,7.0997,-19.6388,112.5444,-52.2547,539.8755,285.9215,
4.3333,6.6775,-20.0220,112.9069,-52.8741,541.5073,287.2317,
4.3350,6.2523,-20.4196,113.2911,-53.5165,543.2390,288.6043,
4.3367,5.8284,-20.8295,113.6953,-54.1799,545.0646,290.0337,
4.3383,5.4099,-21.2499,114.1182,-54.8622,546.9784,291.5141,
4.3400,5.0007,-21.6786,114.5586,-55.5612,548.9744,293.0400,
4.3417,4.6046,-22.1134,115.0152,-56.2744,551.0470,294.6056,
4.3433,4.2248,-22.5521,115.4868,-56.9995,553.1901,296.2053,
4.3450,3.8646,-22.9926,115.9725,-57.7341,555.3979,297.8336,
4.3467,3.5269,-23.4326,116.4709,-58.4759,557.6643,299.4850,
4.3483,3.2142,-23.8700,116.9810,-59.2226,559.9833,301.1543,
4.3500,2.9289,-24.3027,117.5015,-59.9721,562.3486,302.8363,
4.3517,2.6731,-24.7288,118.0311,-60.7223,564.7537,304.5261,
4.3533,2.4485,-25.1463,118.5682,-61.4715,567.1921,306.2189,
4.3550,2.2566,-25.5535,119.1115,-62.2178,569.6571,307.9101,
4.3567,2.0988,-25.9488,119.6592,-62.9598,572.1419,309.5954,
4.3583,1.9759,-26.3309,120.2097,-63.6961,574.6396,311.2708,
4.3600,1.8888,-26.6986,120.7613,-64.4253,577.1432,312.9324,
4.3617,1.8380,-27.0508,121.3124,-65.1463,579.6460,314.5766,
4.3633,1.8239,-27.3866,121.8612,-65.8581,582.1412,316.2000,
4.3650,1.8465,-27.7056,122.4063,-66.5595,584.6220,317.7996,
4.3667,1.9060,-28.0073,122.9464,-67.2495,587.0822,319.3725,
4.3683,2.0021,-28.2916,123.4800,-67.9272,589.5154,320.9161,
4.3700,2.1345,-28.5582,124.0062,-68.5916,591.9158,322.4279,
4.3717,2.3028,-28.8075,124.5239,-69.2418,594.2780,323.9059,
4.3733,2.5064,-29.0396,125.0323,-69.8769,596.5965,325.3482,
4.3750,2.7448,-29.2548,125.5306,-70.4960,598.8666,326.7529,
4.3767,3.0172,-29.4537,126.0181,-71.0984,601.0836,328.1187,
4.3783,3.3228,-29.6368,126.4941,-71.6834,603.2432,329.4440,
4.3800,3.6608,-29.8044,126.9580,-72.2503,605.3417,330.7279,
4.3817,4.0303,-29.9573,127.4090,-72.7989,607.3754,331.9692,
4.3833,4.4304,-30.0958,127.8465,-73.3287,609.3410,333.1673,
4.3850,4.8602,-30.2206,128.2694,-73.8398,611.2358,334.3213,
4.3867,5.3186,-30.3319,128.6770,-74.3321,613.0571,335.4309,
4.3883,5.8049,-30.4304,129.0683,-74.8059,614.8028,336.4955,
4.3900,6.3178,-30.5162,129.4423,-75.2616,616.4711,337.5151,
4.3917,6.8566,-30.5898,129.7981,-75.6997,618.0606,338.4893,
4.3933,7.4201,-30.6513,130.1348,-76.1207,619.5706,339.4184,
4.3950,8.0075,-30.7011,130.4517,-76.5252,621.0004,340.3023,
4.3967,8.6176,-30.7392,130.7482,-76.9140,622.3503,341.1413,
4.3983,9.2496,-30.7659,131.0237,-77.2877,623.6208,341.9358,
4.4000,9.9025,-30.7814,131.2781,-77.6469,624.8129,342.6861,
4.4017,10.5752,-30.7857,131.5114,-77.9921,625.9280,343.3928,
4.4033,11.2667,-30.7790,131.7239,-78.3239,626.9683,344.0565,
4.4050,11.9761,-30.7615,131.9161,-78.6428,627.9359,344.6779,
4.4067,12.7023,-30.7335,132.0885,-78.9489,628.8337,345.2576,
4.4083,13.4443,-30.6951,132.2422,-79.2428,629.6647,345.7964,
4.4100,14.2009,-30.6466,132.3781,-79.5247,630.4319,346.2953,
4.4117,14.9711,-30.5885,132.4973,-79.7947,631.1389,346.7550,
4.4133,15.7538,-30.5211,132.6009,-80.0533,631.7891,347.1765,
4.4150,16.5478,-30.4448,132.6900,-80.3007,632.3859,347.5606,
4.4167,17.3520,-30.3602,132.7657,-80.5371,632.9329,347.9085,
4.4183,18.1650,-30.2679,132.8290,-80.7629,633.4333,348.2209,
4.4200,18.9857,-30.1684,132.8808,-80.9784,633.8906,348.4990,
4.4217,19.8127,-30.0624,132.9221,-81.1839,634.3077,348.7437,
4.4233,20.6449,-29.9507,132.9536,-81.3799,634.6877,348.9558,
4.4250,21.4808,-29.8340,132.9760,-81.5666,635.0336,349.1364,
4.4267,22.3192,-29.7131,132.9898,-81.7445,635.3480,349.2863,
4.4283,23.1588,-29.5888,132.9958,-81.9136,635.6334,349.4063,
4.4300,23.9982,-29.4620,132.9944,-82.0743,635.8926,349.4973,
4.4317,24.8362,-29.3335,132.9863,-82.2267,636.1280,349.5597,
4.4333,25.6716,-29.2041,132.9719,-82.3709,636.3419,349.5944,
4.4350,26.5029,-29.0748,132.9520,-82.5069,636.5367,349.6017,
4.4367,27.3292,-28.9463,132.9270,-82.6347,636.7147,349.5822,
4.4383,28.1491,-28.8195,132.8977,-82.7542,636.8782,349.5361,
4.4400,28.9616,-28.6950,132.8645,-82.8653,637.0295,349.4637,
4.4417,29.7655,-28.5737,132.8282,-82.9681,637.1707,349.3651,
4.4433,30.5600,-28.4560,132.7891,-83.0625,637.3038,349.2404,
4.4450,31.3441,-28.3426,132.7478,-83.1485,637.4309,349.0896,
4.4467,32.1169,-28.2339,132.7047,-83.2262,637.5539,348.9127,
4.4483,32.8778,-28.1303,132.6600,-83.2959,637.6746,348.7094,
4.4500,33.6260,-28.0321,132.6138,-83.3578,637.7947,348.4795,
4.4517,34.3611,-27.9396,132.5663,-83.4124,637.9158,348.2227,
4.4533,35.0827,-27.8528,132.5174,-83.4600,638.0393,347.9388,
4.4550,35.7905,-27.7720,132.4670,-83.5012,638.1666,347.6275,
4.4567,36.4843,-27.6970,132.4148,-83.5364,638.2988,347.2882,
4.4583,37.1642,-27.6278,132.3608,-83.5661,638.4373,346.9207,
4.4600,37.8302,-27.5644,132.3046,-83.5909,638.5831,346.5246,
4.4617,38.4825,-27.5066,132.2462,-83.6110,638.7373,346.0994,
4.4633,39.1216,-27.4540,132.1855,-83.6268,638.9009,345.6450,
4.4650,39.7479,-27.4067,132.1225,-83.6385,639.0751,345.1609,
4.4667,40.3618,-27.3641,132.0572,-83.6462,639.2607,344.6471,
4.4683,40.9642,-27.3261,131.9901,-83.6498,639.4587,344.1032,
4.4700,41.5556,-27.2923,131.9213,-83.6494,639.6700,343.5293,
4.4717,42.1370,-27.2623,131.8514,-83.6447,639.8954,342.9254,
4.4733,42.7090,-27.2357,131.7810,-83.6354,640.1354,342.2916,
4.4750,43.2727,-27.2121,131.7106,-83.6214,640.3904,341.6283,
4.4767,43.8288,-27.1910,131.6409,-83.6024,640.6609,340.9358,
4.4783,44.3784,-27.1719,131.5726,-83.5781,640.9467,340.2148,
4.4800,44.9222,-27.1543,131.5062,-83.5483,641.2476,339.4659,
4.4817,45.4612,-27.1376,131.4424,-83.5128,641.5629,338.6902,
4.4833,45.9962,-27.1215,131.3817,-83.4716,641.8919,337.8886,
4.4850,46.5280,-27.1053,131.3245,-83.4247,642.2334,337.0625,
4.4867,47.0573,-27.0885,131.2712,-83.3723,642.5859,336.2133,
4.4883,47.5850,-27.0708,131.2221,-83.3145,642.9479,335.3427,
4.4900,48.1115,-27.0517,131.1774,-83.2518,643.3176,334.4526,
4.4917,48.6374,-27.0311,131.1374,-83.1845,643.6929,333.5451,
4.4933,49.1633,-27.0086,131.1021,-83.1133,644.0717,332.6224,
4.4950,49.6895,-26.9842,131.0719,-83.0387,644.4522,331.6870,
4.4967,50.2162,-26.9581,131.0468,-82.9616,644.8322,330.7419,
4.4983,50.7439,-26.9303,131.0271,-82.8828,645.2097,329.7897,
4.5000,51.2725,-26.9012,131.0130,-82.8032,645.5829,328.8339,
4.5017,51.8021,-26.8711,131.0045,-82.7237,645.9504,327.8777,
4.5033,52.3329,-26.8406,131.0020,-82.6455,646.3107,326.9247,
4.5050,52.8646,-26.8103,131.0057,-82.5696,646.6625,325.9786,
4.5067,53.3972,-26.7806,131.0157,-82.4973,647.0051,325.0433,
4.5083,53.9305,-26.7523,131.0320,-82.4298,647.3378,324.1228,
4.5100,54.4644,-26.7257,131.0548,-82.3685,647.6604,323.2211,
4.5117,54.9985,-26.7014,131.0839,-82.3145,647.9728,322.3423,
4.5133,55.5327,-26.6796,131.1192,-82.2694,648.2753,321.4905,
4.5150,56.0667,-26.6605,131.1605,-82.2343,648.5687,320.6697,
4.5167,56.6002,-26.6439,131.2075,-82.2108,648.8539,319.8837,
4.5183,57.1330,-26.6295,131.2597,-82.2000,649.1323,319.1365,
4.5200,57.6649,-26.6167,131.3168,-82.2032,649.4053,318.4315,
4.5217,58.1957,-26.6048,131.3784,-82.2215,649.6752,317.7721,
4.5233,58.7251,-26.5928,131.4440,-82.2561,649.9443,317.1614,
4.5250,59.2531,-26.5792,131.5133,-82.3078,650.2152,316.6021,
4.5267,59.7795,-26.5627,131.5860,-82.3776,650.4911,316.0967,
4.5283,60.3041,-26.5416,131.6620,-82.4662,650.7753,315.6472,
4.5300,60.8269,-26.5141,131.7412,-82.5744,651.0714,315.2551,
4.5317,61.3476,-26.4784,131.8238,-82.7025,651.3835,314.9218,
4.5333,61.8661,-26.4325,131.9098,-82.8509,651.7156,314.6477,
4.5350,62.3823,-26.3747,131.9998,-83.0200,652.0720,314.4333,
4.5367,62.8960,-26.3031,132.0940,-83.2099,652.4572,314.2783,
4.5383,63.4071,-26.2162,132.1931,-83.4205,652.8754,314.1817,
4.5400,63.9152,-26.1126,132.2976,-83.6518,653.3311,314.1425,
4.5417,64.4202,-25.9914,132.4081,-83.9036,653.8284,314.1586,
4.5433,64.9217,-25.8519,132.5252,-84.1756,654.3713,314.2278,
4.5450,65.4196,-25.6940,132.6495,-84.4674,654.9636,314.3472,
4.5467,65.9134,-25.5181,132.7814,-84.7785,655.6087,314.5133,
4.5483,66.4028,-25.3253,132.9214,-85.1086,656.3096,314.7223,
4.5500,66.8873,-25.1170,133.0699,-85.4569,657.0688,314.9695,
4.5517,67.3664,-24.8958,133.2273,-85.8228,657.8886,315.2503,
4.5533,67.8396,-24.6645,133.3938,-86.2054,658.7706,315.5590,
4.5550,68.3063,-24.4269,133.5697,-86.6039,659.7161,315.8900,
4.5567,68.7657,-24.1874,133.7552,-87.0171,660.7258,316.2371,
4.5583,69.2170,-23.9513,133.9506,-87.4439,661.8000,316.5937,
4.5600,69.6594,-23.7243,134.1561,-87.8827,662.9384,316.9532,
4.5617,70.0919,-23.5127,134.3720,-88.3320,664.1403,317.3088,
4.5633,70.5134,-23.3235,134.5986,-88.7900,665.4044,317.6535,
4.5650,70.9228,-23.1637,134.8361,-89.2545,666.7291,317.9806,
4.5667,71.3189,-23.0409,135.0849,-89.7234,668.1121,318.2834,
4.5683,71.7005,-22.9626,135.3453,-90.1942,669.5506,318.5558,
4.5700,72.0663,-22.9360,135.6176,-90.6646,671.0414,318.7920,
4.5717,72.4151,-22.9683,135.9019,-91.1320,672.5809,318.9871,
4.5733,72.7458,-23.0659,136.1986,-91.5936,674.1646,319.1370,
4.5750,73.0571,-23.2345,136.5076,-92.0468,675.7878,319.2388,
4.5767,73.3482,-23.4785,136.8290,-92.4890,677.4455,319.2906,
4.5783,73.6180,-23.8013,137.1626,-92.9177,679.1320,319.2925,
4.5800,73.8660,-24.2045,137.5081,-93.3304,680.8412,319.2459,
4.5817,74.0916,-24.6880,137.8652,-93.7248,682.5670,319.1542,
4.5833,74.2944,-25.2494,138.2333,-94.0987,684.3028,319.0229,
4.5850,74.4743,-25.8843,138.6119,-94.4503,686.0417,318.8597,
4.5867,74.6314,-26.5857,139.0004,-94.7777,687.7769,318.6747,
4.5883,74.7660,-27.3440,139.3979,-95.0796,689.5014,318.4803,
4.5900,74.8786,-28.1469,139.8038,-95.3546,691.2083,318.2912,
4.5917,74.9699,-28.9794,140.2172,-95.6018,692.8906,318.1250,
4.5933,75.0408,-29.8237,140.6373,-95.8208,694.5416,318.0012,
4.5950,75.0923,-30.6595,141.0633,-96.0111,696.1549,317.9419,
4.5967,75.1257,-31.4641,141.4942,-96.1729,697.7240,317.9710,
4.5983,75.1422,-32.2123,141.9293,-96.3066,699.2428,318.1144,
4.6000,75.1432,-32.8774,142.3675,-96.4133,700.7056,318.3995,
4.6017,75.1301,-33.4310,142.8078,-96.4940,702.1068,318.8549,
4.6033,75.1044,-33.8438,143.2491,-96.5506,703.4412,319.5096,
4.6050,75.0675,-34.0863,143.6903,-96.5851,704.7040,320.3934,
4.6067,75.0207,-34.1291,144.1299,-96.5998,705.8905,321.5351,
4.6083,74.9654,-33.9438,144.5665,-96.5976,706.9965,322.9631,
4.6100,74.9028,-33.5038,144.9985,-96.5814,708.0179,324.7040,
4.6117,74.8339,-32.7848,145.4240,-96.5541,708.9512,326.7821,
4.6133,74.7596,-31.7662,145.8412,-96.5190,709.7931,329.2189,
4.6150,74.6808,-30.4310,146.2481,-96.4790,710.5405,332.0325,
4.6167,74.5980,-28.7674,146.6424,-96.4369,711.1909,335.2364,
4.6183,74.5116,-26.7690,147.0220,-96.3952,711.7419,338.8395,
4.6200,74.4220,-24.4354,147.3846,-96.3559,712.1919,342.8455,
4.6217,74.3292,-21.7730,147.7281,-96.3204,712.5392,347.2518,
4.6233,74.2334,-18.7950,148.0503,-96.2896,712.7828,352.0501,
4.6250,74.1343,-15.5218,148.3492,-96.2636,712.9221,357.2253,
4.6267,74.0319,-11.9808,148.6228,-96.2417,712.9567,362.7559,
4.6283,73.9259,-8.2065,148.8694,-96.2223,712.8868,368.6138,
4.6300,73.8163,-4.2395,149.0875,-96.2033,712.7131,374.7649,
4.6317,73.7029,-0.1266,149.2757,-96.1819,712.4365,381.1690,
4.6333,73.5860,4.0807,149.4329,-96.1545,712.0582,387.7809,
4.6350,73.4656,8.3269,149.5582,-96.1175,711.5802,394.5509,
4.6367,73.3424,12.5542,149.6508,-96.0666,711.0045,401.4258,
4.6383,73.2171,16.7031,149.7104,-95.9979,710.3333,408.3501,
4.6400,73.0909,20.7149,149.7365,-95.9072,709.5694,415.2672,
4.6417,72.9653,24.5324,149.7290,-95.7911,708.7158,422.1206,
4.6433,72.8422,28.1020,149.6879,-95.6463,707.7755,428.8557,
4.6450,72.7237,31.3749,149.6133,-95.4704,706.7518,435.4205,
4.6467,72.6125,34.3081,149.5052,-95.2614,705.6481,441.7675,
4.6483,72.5114,36.8663,149.3642,-95.0184,704.4680,447.8542,
4.6500,72.4235,39.0220,149.1906,-94.7409,703.2148,453.6448,
4.6517,72.3521,40.7563,148.9850,-94.4293,701.8921,459.1106,
4.6533,72.3006,42.0595,148.7480,-94.0842,700.5032,464.2305,
4.6550,72.2721,42.9309,148.4804,-93.7071,699.0512,468.9917,
4.6567,72.2700,43.3785,148.1831,-93.2997,697.5392,473.3894,
4.6583,72.2971,43.4184,147.8572,-92.8639,695.9701,477.4267,
4.6600,72.3561,43.0743,147.5040,-92.4017,694.3462,481.1144,
4.6617,72.4493,42.3763,147.1247,-91.9155,692.6699,484.4701,
4.6633,72.5783,41.3596,146.7209,-91.4074,690.9430,487.5174,
4.6650,72.7446,40.0637,146.2942,-90.8797,689.1672,490.2849,
4.6667,72.9488,38.5305,145.8463,-90.3344,687.3438,492.8055,
4.6683,73.1913,36.8037,145.3787,-89.7739,685.4736,495.1144,
4.6700,73.4718,34.9267,144.8933,-89.2001,683.5569,497.2491,
4.6717,73.7896,32.9424,144.3915,-88.6152,681.5941,499.2472,
4.6733,74.1438,30.8914,143.8749,-88.0213,679.5845,501.1463,
4.6750,74.5328,28.8115,143.3447,-87.4208,677.5275,502.9824,
4.6767,74.9551,26.7367,142.8018,-86.8159,675.4218,504.7897,
4.6783,75.4090,24.6968,142.2472,-86.2090,673.2656,506.5995,
4.6800,75.8925,22.7172,141.6811,-85.6031,671.0569,508.4400,
4.6817,76.4039,20.8181,141.1037,-85.0009,668.7929,510.3359,
4.6833,76.9412,19.0148,140.5147,-84.4057,666.4708,512.3084,
4.6850,77.5027,17.3178,139.9133,-83.8213,664.0870,514.3752,
4.6867,78.0867,15.7326,139.2986,-83.2516,661.6380,516.5504,
4.6883,78.6918,14.2605,138.6690,-82.7012,659.1199,518.8450,
4.6900,79.3165,12.8984,138.0231,-82.1752,656.5285,521.2673,
4.6917,79.9599,11.6397,137.3588,-81.6790,653.8600,523.8230,
4.6933,80.6207,10.4745,136.6741,-81.2187,651.1102,526.5160,
4.6950,81.2980,9.3904,135.9669,-80.8006,648.2755,529.3485,
4.6967,81.9909,8.3727,135.2349,-80.4314,645.3524,532.3217,
4.6983,82.6986,7.4053,134.4759,-80.1181,642.3377,535.4359,
4.7000,83.4202,6.4709,133.6880,-79.8675,639.2290,538.6913,
4.7017,84.1546,5.5518,132.8692,-79.6866,636.0242,542.0880,
4.7033,84.9007,4.6303,132.0177,-79.5820,632.7216,545.6263,
4.7050,85.6571,3.6893,131.1322,-79.5598,629.3204,549.3068,
4.7067,86.4221,2.7126,130.2115,-79.6255,625.8203,553.1307,
4.7083,87.1937,1.6852,129.2549,-79.7840,622.2215,557.0995,
4.7100,87.9696,0.5939,128.2619,-80.0387,618.5250,561.2153,
4.7117,88.7469,-0.5724,127.2324,-80.3925,614.7324,565.4801,
4.7133,89.5224,-1.8227,126.1670,-80.8464,610.8460,569.8962,
4.7150,90.2926,-3.1637,125.0665,-81.4003,606.8687,574.4656,
