time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
4.4783,-22.8871,-70.4165,49.4628,-39.7726,398.1057,537.7002,
4.4800,-23.1495,-73.7789,48.9114,-39.1243,391.7902,543.7009,
4.4817,-23.1679,-76.5330,48.4250,-38.3774,385.0956,549.7817,
4.4833,-22.9624,-78.6906,47.9956,-37.5550,378.0318,555.9296,
4.4850,-22.5552,-80.2698,47.6154,-36.6787,370.6145,562.1335,
4.4867,-21.9701,-81.2949,47.2767,-35.7689,362.8645,568.3831,
4.4883,-21.2321,-81.7958,46.9726,-34.8442,354.8080,574.6689,
4.4900,-20.3663,-81.8071,46.6963,-33.9217,346.4756,580.9819,
4.4917,-19.3979,-81.3680,46.4419,-33.0165,337.9019,587.3134,
4.4933,-18.3516,-80.5210,46.2038,-32.1422,329.1247,593.6544,
4.4950,-17.2509,-79.3116,45.9769,-31.3103,320.1848,599.9958,
4.4967,-16.1181,-77.7873,45.7565,-30.5311,311.1245,606.3279,
4.4983,-14.9739,-75.9970,45.5376,-29.8133,301.9875,612.6403,
4.5000,-13.8369,-73.9902,45.3156,-29.1645,292.8177,618.9216,
4.5017,-12.7238,-71.8162,45.0854,-28.5913,283.6587,625.1593,
4.5033,-11.6492,-69.5234,44.8416,-28.0997,274.5530,631.3401,
4.5050,-10.6252,-67.1584,44.5788,-27.6946,265.5414,637.4495,
4.5067,-9.6617,-64.7657,44.2912,-27.3810,256.6625,643.4719,
4.5083,-8.7659,-62.3865,43.9731,-27.1627,247.9523,649.3908,
4.5100,-7.9429,-60.0587,43.6186,-27.0434,239.4433,655.1887,
4.5117,-7.1955,-57.8162,43.2227,-27.0259,231.1650,660.8474,
4.5133,-6.5245,-55.6889,42.7805,-27.1122,223.1430,666.3483,
4.5150,-5.9287,-53.7018,42.2883,-27.3035,215.3991,671.6724,
4.5167,-5.4054,-51.8757,41.7434,-27.5998,207.9512,676.8009,
4.5183,-4.9503,-50.2263,41.1442,-28.0000,200.8135,681.7155,
4.5200,-4.5581,-48.7649,40.4906,-28.5021,193.9959,686.3983,
4.5217,-4.2226,-47.4981,39.7839,-29.1026,187.5048,690.8332,
4.5233,-3.9369,-46.4284,39.0266,-29.7972,181.3428,695.0049,
4.5250,-3.6939,-45.5539,38.2228,-30.5807,175.5090,698.9005,
4.5267,-3.4863,-44.8692,37.3776,-31.4470,169.9987,702.5087,
4.5283,-3.3070,-44.3656,36.4970,-32.3893,164.8045,705.8208,
4.5300,-3.1494,-44.0312,35.5878,-33.4003,159.9156,708.8310,
4.5317,-3.0074,-43.8518,34.6573,-34.4722,155.3186,711.5359,
4.5333,-2.8757,-43.8111,33.7128,-35.5968,150.9979,713.9355,
4.5350,-2.7501,-43.8909,32.7617,-36.7659,146.9357,716.0327,
4.5367,-2.6270,-44.0721,31.8108,-37.9708,143.1128,717.8333,
4.5383,-2.5041,-44.3348,30.8669,-39.2029,139.5086,719.3459,
4.5400,-2.3799,-44.6589,29.9359,-40.4537,136.1017,720.5823,
4.5417,-2.2541,-45.0241,29.0233,-41.7146,132.8704,721.5565,
4.5433,-2.1271,-45.4108,28.1337,-42.9773,129.7929,722.2848,
4.5450,-2.0002,-45.8001,27.2712,-44.2337,126.8481,722.7857,
4.5467,-1.8751,-46.1742,26.4394,-45.4761,124.0157,723.0793,
4.5483,-1.7545,-46.5168,25.6412,-46.6972,121.2765,723.1873,
4.5500,-1.6410,-46.8131,24.8791,-47.8901,118.6130,723.1320,
4.5517,-1.5378,-47.0499,24.1554,-49.0486,116.0092,722.9364,
4.5533,-1.4480,-47.2161,23.4719,-50.1667,113.4513,722.6239,
4.5550,-1.3748,-47.3024,22.8303,-51.2393,110.9271,722.2177,
4.5567,-1.3210,-47.3015,22.2321,-52.2617,108.4269,721.7404,
4.5583,-1.2890,-47.2079,21.6784,-53.2299,105.9425,721.2142,
4.5600,-1.2810,-47.0180,21.1701,-54.1406,103.4682,720.6600,
4.5617,-1.2983,-46.7301,20.7076,-54.9913,100.9999,720.0975,
4.5633,-1.3419,-46.3441,20.2909,-55.7799,98.5354,719.5454,
4.5650,-1.4121,-45.8615,19.9193,-56.5058,96.0737,719.0204,
4.5667,-1.5083,-45.2854,19.5916,-57.1685,93.6156,718.5378,
4.5683,-1.6293,-44.6201,19.3059,-57.7691,91.1627,718.1111,
4.5700,-1.7732,-43.8712,19.0597,-58.3089,88.7176,717.7521,
4.5717,-1.9376,-43.0454,18.8499,-58.7904,86.2834,717.4706,
4.5733,-2.1192,-42.1502,18.6727,-59.2167,83.8638,717.2747,
4.5750,-2.3144,-41.1939,18.5240,-59.5914,81.4629,717.1707,
4.5767,-2.5191,-40.1855,18.3992,-59.9185,79.0847,717.1631,
4.5783,-2.7290,-39.1344,18.2939,-60.2024,76.7335,717.2549,
4.5800,-2.9394,-38.0505,18.2035,-60.4474,74.4132,717.4472,
4.5817,-3.1457,-36.9438,18.1236,-60.6578,72.1280,717.7398,
4.5833,-3.3432,-35.8241,18.0503,-60.8377,69.8816,718.1310,
4.5850,-3.5276,-34.7014,17.9803,-60.9907,67.6776,718.6178,
4.5867,-3.6945,-33.5852,17.9107,-61.1203,65.5195,719.1961,
4.5883,-3.8402,-32.4845,17.8395,-61.2291,63.4104,719.8607,
4.5900,-3.9612,-31.4077,17.7652,-61.3196,61.3530,720.6056,
4.5917,-4.0547,-30.3623,17.6871,-61.3937,59.3499,721.4240,
4.5933,-4.1186,-29.3549,17.6050,-61.4527,57.4031,722.3087,
4.5950,-4.1512,-28.3913,17.5194,-61.4976,55.5142,723.2518,
4.5967,-4.1517,-27.4759,17.4308,-61.5293,53.6842,724.2457,
4.5983,-4.1199,-26.6120,17.3402,-61.5482,51.9135,725.2822,
4.6000,-4.0564,-25.8016,17.2487,-61.5546,50.2020,726.3534,
4.6017,-3.9621,-25.0455,17.1571,-61.5487,48.5490,727.4515,
4.6033,-3.8389,-24.3434,17.0663,-61.5308,46.9531,728.5692,
4.6050,-3.6890,-23.6937,16.9767,-61.5010,45.4123,729.6990,
4.6067,-3.5149,-23.0939,16.8886,-61.4596,43.9241,730.8347,
4.6083,-3.3197,-22.5404,16.8019,-61.4071,42.4854,731.9698,
4.6100,-3.1067,-22.0290,16.7161,-61.3438,41.0928,733.0989,
4.6117,-2.8794,-21.5546,16.6307,-61.2703,39.7426,734.2171,
4.6133,-2.6411,-21.1119,16.5447,-61.1871,38.4309,735.3201,
4.6150,-2.3955,-20.6952,16.4572,-61.0950,37.1537,736.4043,
4.6167,-2.1460,-20.2988,16.3673,-60.9943,35.9074,737.4666,
4.6183,-1.8956,-19.9169,16.2741,-60.8857,34.6884,738.5045,
4.6200,-1.6474,-19.5438,16.1770,-60.7695,33.4936,739.5161,
4.6217,-1.4037,-19.1744,16.0757,-60.6460,32.3204,740.5001,
4.6233,-1.1669,-18.8038,15.9702,-60.5152,31.1667,741.4556,
4.6250,-0.9384,-18.4277,15.8609,-60.3770,30.0309,742.3822,
4.6267,-0.7197,-18.0424,15.7487,-60.2313,28.9122,743.2797,
4.6283,-0.5114,-17.6452,15.6345,-60.0777,27.8100,744.1483,
4.6300,-0.3141,-17.2337,15.5199,-59.9159,26.7245,744.9885,
4.6317,-0.1275,-16.8066,15.4064,-59.7456,25.6563,745.8011,
4.6333,0.0486,-16.3631,15.2958,-59.5664,24.6063,746.5870,
4.6350,0.2150,-15.9033,15.1899,-59.3783,23.5756,747.3469,
4.6367,0.3728,-15.4279,15.0904,-59.1814,22.5657,748.0820,
4.6383,0.5232,-14.9381,14.9987,-58.9759,21.5781,748.7932,
4.6400,0.6679,-14.4357,14.9163,-58.7627,20.6145,749.4817,
4.6417,0.8082,-13.9230,14.8442,-58.5424,19.6766,750.1485,
4.6433,0.9457,-13.4026,14.7829,-58.3164,18.7660,750.7944,
4.6450,1.0822,-12.8773,14.7329,-58.0860,17.8845,751.4206,
4.6467,1.2189,-12.3504,14.6942,-57.8527,17.0336,752.0278,
4.6483,1.3574,-11.8251,14.6662,-57.6184,16.2148,752.6167,
4.6500,1.4989,-11.3045,14.6486,-57.3849,15.4296,753.1880,
4.6517,1.6443,-10.7919,14.6404,-57.1538,14.6794,753.7424,
4.6533,1.7944,-10.2904,14.6407,-56.9271,13.9655,754.2804,
4.6550,1.9498,-9.8028,14.6483,-56.7062,13.2891,754.8023,
4.6567,2.1107,-9.3318,14.6623,-56.4926,12.6517,755.3087,
4.6583,2.2772,-8.8799,14.6816,-56.2875,12.0543,755.7996,
4.6600,2.4489,-8.4490,14.7051,-56.0919,11.4982,756.2755,
4.6617,2.6254,-8.0408,14.7321,-55.9064,10.9843,756.7365,
4.6633,2.8060,-7.6568,14.7617,-55.7312,10.5137,757.1830,
4.6650,2.9895,-7.2978,14.7934,-55.5666,10.0869,757.6150,
4.6667,3.1750,-6.9644,14.8267,-55.4123,9.7042,758.0327,
4.6683,3.3610,-6.6568,14.8612,-55.2679,9.3657,758.4363,
4.6700,3.5461,-6.3748,14.8966,-55.1331,9.0709,758.8260,
4.6717,3.7288,-6.1180,14.9325,-55.0070,8.8188,759.2018,
4.6733,3.9075,-5.8856,14.9689,-54.8890,8.6081,759.5638,
4.6750,4.0806,-5.6764,15.0052,-54.7785,8.4370,759.9121,
4.6767,4.2465,-5.4892,15.0412,-54.6747,8.3032,760.2468,
4.6783,4.4037,-5.3224,15.0764,-54.5771,8.2039,760.5677,
4.6800,4.5509,-5.1745,15.1104,-54.4852,8.1362,760.8748,
4.6817,4.6869,-5.0435,15.1427,-54.3985,8.0966,761.1677,
4.6833,4.8106,-4.9278,15.1726,-54.3168,8.0818,761.4463,
4.6850,4.9213,-4.8254,15.1997,-54.2397,8.0881,761.7100,
4.6867,5.0182,-4.7345,15.2232,-54.1673,8.1119,761.9581,
4.6883,5.1011,-4.6533,15.2429,-54.0992,8.1499,762.1899,
4.6900,5.1699,-4.5800,15.2582,-54.0355,8.1985,762.4045,
4.6917,5.2245,-4.5129,15.2689,-53.9761,8.2549,762.6010,
4.6933,5.2655,-4.4507,15.2749,-53.9208,8.3160,762.7780,
4.6950,5.2933,-4.3918,15.2762,-53.8694,8.3795,762.9342,
4.6967,5.3089,-4.3351,15.2731,-53.8219,8.4432,763.0684,
4.6983,5.3131,-4.2792,15.2659,-53.7780,8.5053,763.1791,
4.7000,5.3071,-4.2233,15.2552,-53.7374,8.5642,763.2650,
4.7017,5.2923,-4.1662,15.2414,-53.6998,8.6190,763.3246,
4.7033,5.2699,-4.1071,15.2252,-53.6649,8.6688,763.3568,
4.7050,5.2415,-4.0451,15.2074,-53.6322,8.7130,763.3603,
4.7067,5.2084,-3.9795,15.1886,-53.6015,8.7514,763.3345,
4.7083,5.1720,-3.9095,15.1693,-53.5723,8.7839,763.2786,
4.7100,5.1339,-3.8342,15.1502,-53.5444,8.8104,763.1925,
4.7117,5.0952,-3.7531,15.1317,-53.5174,8.8310,763.0762,
4.7133,5.0573,-3.6652,15.1140,-53.4910,8.8462,762.9300,
4.7150,5.0212,-3.5698,15.0973,-53.4648,8.8560,762.7548,
4.7167,4.9879,-3.4662,15.0817,-53.4388,8.8608,762.5520,
4.7183,4.9583,-3.3535,15.0670,-53.4126,8.8611,762.3231,
4.7200,4.9331,-3.2310,15.0533,-53.3860,8.8572,762.0701,
4.7217,4.9126,-3.0982,15.0402,-53.3586,8.8495,761.7955,
4.7233,4.8974,-2.9543,15.0276,-53.3303,8.8385,761.5020,
4.7250,4.8875,-2.7989,15.0154,-53.3006,8.8247,761.1926,
4.7267,4.8832,-2.6316,15.0035,-53.2691,8.8088,760.8706,
4.7283,4.8842,-2.4520,14.9919,-53.2354,8.7913,760.5394,
4.7300,4.8904,-2.2600,14.9806,-53.1989,8.7729,760.2026,
4.7317,4.9015,-2.0558,14.9700,-53.1590,8.7544,759.8636,
4.7333,4.9170,-1.8395,14.9603,-53.1151,8.7366,759.5262,
4.7350,4.9365,-1.6116,14.9519,-53.0665,8.7201,759.1937,
4.7367,4.9595,-1.3727,14.9454,-53.0127,8.7058,758.8694,
4.7383,4.9852,-1.1237,14.9414,-52.9529,8.6943,758.5565,
4.7400,5.0131,-0.8657,14.9402,-52.8866,8.6864,758.2575,
4.7417,5.0423,-0.6001,14.9426,-52.8134,8.6826,757.9750,
4.7433,5.0723,-0.3283,14.9489,-52.7331,8.6832,757.7110,
4.7450,5.1023,-0.0520,14.9594,-52.6453,8.6886,757.4670,
4.7467,5.1316,0.2269,14.9745,-52.5501,8.6989,757.2441,
4.7483,5.1595,0.5066,14.9941,-52.4478,8.7140,757.0428,
4.7500,5.1853,0.7849,15.0183,-52.3387,8.7337,756.8633,
4.7517,5.2085,1.0598,15.0467,-52.2232,8.7576,756.7051,
4.7533,5.2285,1.3291,15.0791,-52.1021,8.7852,756.5670,
4.7550,5.2449,1.5909,15.1149,-51.9762,8.8159,756.4476,
4.7567,5.2572,1.8432,15.1535,-51.8464,8.8488,756.3448,
4.7583,5.2652,2.0843,15.1941,-51.7138,8.8833,756.2562,
4.7600,5.2687,2.3125,15.2362,-51.5793,8.9185,756.1786,
4.7617,5.2677,2.5267,15.2789,-51.4440,8.9536,756.1091,
4.7633,5.2622,2.7260,15.3215,-51.3089,8.9879,756.0439,
4.7650,5.2524,2.9099,15.3634,-51.1751,9.0207,755.9791,
4.7667,5.2386,3.0785,15.4041,-51.0435,9.0514,755.9110,
4.7683,5.2213,3.2323,15.4432,-50.9147,9.0796,755.8354,
4.7700,5.2010,3.3724,15.4802,-50.7896,9.1049,755.7485,
4.7717,5.1784,3.5006,15.5150,-50.6688,9.1271,755.6461,
4.7733,5.1542,3.6192,15.5474,-50.5526,9.1463,755.5248,
4.7750,5.1292,3.7312,15.5775,-50.4414,9.1622,755.3810,
4.7767,5.1043,3.8403,15.6054,-50.3354,9.1752,755.2117,
4.7783,5.0804,3.9508,15.6311,-50.2349,9.1852,755.0142,
4.7800,5.0585,4.0674,15.6548,-50.1398,9.1925,754.7864,
4.7817,5.0395,4.1955,15.6768,-50.0502,9.1973,754.5268,
4.7833,5.0243,4.3407,15.6972,-49.9659,9.1998,754.2343,
4.7850,5.0138,4.5090,15.7161,-49.8868,9.2001,753.9085,
4.7867,5.0087,4.7065,15.7339,-49.8130,9.1984,753.5497,
4.7883,5.0099,4.9394,15.7505,-49.7441,9.1949,753.1587,
4.7900,5.0180,5.2137,15.7662,-49.6802,9.1896,752.7371,
4.7917,5.0335,5.5350,15.7810,-49.6210,9.1826,752.2870,
4.7933,5.0568,5.9085,15.7950,-49.5665,9.1739,751.8111,
4.7950,5.0881,6.3389,15.8083,-49.5165,9.1636,751.3127,
4.7967,5.1276,6.8298,15.8210,-49.4709,9.1518,750.7956,
4.7983,5.1752,7.3841,15.8333,-49.4296,9.1385,750.2638,
4.8000,5.2308,8.0034,15.8453,-49.3925,9.1238,749.7220,
4.8017,5.2939,8.6884,15.8573,-49.3594,9.1078,749.1748,
4.8033,5.3640,9.4382,15.8695,-49.3302,9.0907,748.6273,
4.8050,5.4405,10.2508,15.8822,-49.3047,9.0727,748.0844,
4.8067,5.5225,11.1230,15.8957,-49.2827,9.0540,747.5511,
4.8083,5.6091,12.0500,15.9105,-49.2642,9.0348,747.0322,
4.8100,5.6992,13.0260,15.9269,-49.2490,9.0154,746.5326,
4.8117,5.7916,14.0441,15.9452,-49.2369,8.9961,746.0564,
4.8133,5.8852,15.0963,15.9659,-49.2277,8.9772,745.6076,
4.8150,5.9786,16.1738,15.9891,-49.2214,8.9589,745.1898,
4.8167,6.0705,17.2676,16.0150,-49.2179,8.9415,744.8057,
4.8183,6.1597,18.3679,16.0439,-49.2172,8.9252,744.4576,
4.8200,6.2450,19.4649,16.0757,-49.2191,8.9102,744.1474,
4.8217,6.3251,20.5493,16.1105,-49.2237,8.8965,743.8759,
4.8233,6.3990,21.6116,16.1480,-49.2310,8.8843,743.6434,
4.8250,6.4658,22.6434,16.1880,-49.2411,8.8737,743.4497,
4.8267,6.5246,23.6367,16.2304,-49.2539,8.8646,743.2936,
4.8283,6.5749,24.5846,16.2747,-49.2695,8.8571,743.1736,
4.8300,6.6161,25.4810,16.3205,-49.2878,8.8513,743.0876,
4.8317,6.6479,26.3212,16.3676,-49.3087,8.8470,743.0330,
4.8333,6.6700,27.1015,16.4154,-49.3320,8.8444,743.0068,
4.8350,6.6825,27.8195,16.4638,-49.3573,8.8435,743.0058,
4.8367,6.6854,28.4740,16.5123,-49.3844,8.8444,743.0265,
4.8383,6.6790,29.0649,16.5608,-49.4126,8.8471,743.0656,
4.8400,6.6636,29.5934,16.6091,-49.4414,8.8518,743.1194,
4.8417,6.6396,30.0615,16.6571,-49.4699,8.8586,743.1849,
4.8433,6.6076,30.4725,16.7048,-49.4974,8.8678,743.2589,
4.8450,6.5682,30.8302,16.7523,-49.5230,8.8793,743.3389,
4.8467,6.5220,31.1393,16.7996,-49.5458,8.8936,743.4223,
4.8483,6.4697,31.4051,16.8470,-49.5648,8.9107,743.5076,
4.8500,6.4120,31.6335,16.8947,-49.5790,8.9308,743.5933,
4.8517,6.3497,31.8304,16.9428,-49.5875,8.9541,743.6789,
4.8533,6.2833,32.0023,16.9916,-49.5893,8.9807,743.7641,
4.8550,6.2137,32.1556,17.0413,-49.5837,9.0105,743.8493,
4.8567,6.1415,32.2967,17.0922,-49.5698,9.0437,743.9355,
4.8583,6.0674,32.4321,17.1445,-49.5469,9.0800,744.0243,
4.8600,5.9920,32.5677,17.1982,-49.5143,9.1195,744.1175,
4.8617,5.9159,32.7096,17.2536,-49.4715,9.1618,744.2175,
4.8633,5.8396,32.8631,17.3107,-49.4182,9.2069,744.3270,
4.8650,5.7638,33.0334,17.3698,-49.3539,9.2544,744.4489,
4.8667,5.6889,33.2249,17.4309,-49.2785,9.3041,744.5864,
4.8683,5.6154,33.4418,17.4940,-49.1919,9.3558,744.7426,
4.8700,5.5437,33.6875,17.5594,-49.0942,9.4092,744.9208,
4.8717,5.4743,33.9650,17.6271,-48.9856,9.4641,745.1241,
4.8733,5.4075,34.2765,17.6971,-48.8664,9.5203,745.3555,
4.8750,5.3438,34.6237,17.7698,-48.7370,9.5776,745.6176,
4.8767,5.2833,35.0077,17.8450,-48.5979,9.6358,745.9128,
4.8783,5.2265,35.4288,17.9231,-48.4498,9.6949,746.2432,
4.8800,5.1734,35.8869,18.0040,-48.2934,9.7548,746.6104,
4.8817,5.1243,36.3813,18.0879,-48.1294,9.8152,747.0156,
4.8833,5.0793,36.9105,18.1749,-47.9588,9.8762,747.4592,
4.8850,5.0385,37.4727,18.2650,-47.7825,9.9377,747.9415,
4.8867,5.0018,38.0654,18.3582,-47.6015,9.9995,748.4620,
4.8883,4.9692,38.6859,18.4543,-47.4168,10.0615,749.0197,
4.8900,4.9405,39.3306,18.5534,-47.2295,10.1236,749.6132,
4.8917,4.9156,39.9960,18.6551,-47.0408,10.1857,750.2405,
4.8933,4.8943,40.6780,18.7592,-46.8519,10.2473,750.8990,
4.8950,4.8761,41.3724,18.8654,-46.6638,10.3085,751.5861,
4.8967,4.8607,42.0747,18.9733,-46.4778,10.3688,752.2982,
4.8983,4.8478,42.7804,19.0824,-46.2949,10.4279,753.0319,
4.9000,4.8369,43.4851,19.1922,-46.1162,10.4857,753.7831,
4.9017,4.8276,44.1843,19.3024,-45.9428,10.5417,754.5479,
4.9033,4.8193,44.8738,19.4122,-45.7755,10.5956,755.3217,
4.9050,4.8117,45.5497,19.5214,-45.6152,10.6472,756.1002,
4.9067,4.8044,46.2083,19.6293,-45.4625,10.6963,756.8788,
4.9083,4.7970,46.8464,19.7356,-45.3181,10.7426,757.6531,
4.9100,4.7891,47.4613,19.8399,-45.1823,10.7859,758.4188,
4.9117,4.7806,48.0509,19.9417,-45.0554,10.8262,759.1714,
4.9133,4.7712,48.6134,20.0408,-44.9377,10.8635,759.9070,
4.9150,4.7607,49.1478,20.1370,-44.8292,10.8978,760.6218,
4.9167,4.7493,49.6536,20.2300,-44.7296,10.9292,761.3120,
4.9183,4.7368,50.1309,20.3197,-44.6389,10.9578,761.9745,
4.9200,4.7233,50.5803,20.4059,-44.5566,10.9839,762.6066,
4.9217,4.7090,51.0028,20.4887,-44.4823,11.0078,763.2057,
4.9233,4.6940,51.4002,20.5680,-44.4153,11.0298,763.7698,
4.9250,4.6787,51.7742,20.6437,-44.3550,11.0502,764.2974,
4.9267,4.6631,52.1272,20.7159,-44.3008,11.0694,764.7873,
4.9283,4.6476,52.4618,20.7845,-44.2517,11.0878,765.2389,
4.9300,4.6325,52.7805,20.8496,-44.2070,11.1056,765.6520,
4.9317,4.6180,53.0864,20.9113,-44.1659,11.1231,766.0268,
4.9333,4.6044,53.3822,20.9696,-44.1275,11.1407,766.3640,
4.9350,4.5919,53.6709,21.0245,-44.0909,11.1584,766.6646,
4.9367,4.5807,53.9551,21.0762,-44.0553,11.1765,766.9301,
4.9383,4.5711,54.2376,21.1248,-44.0199,11.1950,767.1620,
4.9400,4.5632,54.5207,21.1703,-43.9839,11.2139,767.3625,
4.9417,4.5571,54.8065,21.2131,-43.9465,11.2333,767.5338,
4.9433,4.5529,55.0969,21.2532,-43.9071,11.2531,767.6783,
4.9450,4.5506,55.3934,21.2910,-43.8649,11.2732,767.7986,
4.9467,4.5503,55.6972,21.3267,-43.8193,11.2935,767.8975,
4.9483,4.5520,56.0090,21.3605,-43.7697,11.3137,767.9775,
4.9500,4.5556,56.3291,21.3929,-43.7158,11.3338,768.0415,
4.9517,4.5611,56.6577,21.4241,-43.6570,11.3536,768.0923,
4.9533,4.5682,56.9944,21.4544,-43.5932,11.3727,768.1324,
4.9550,4.5771,57.3385,21.4842,-43.5240,11.3911,768.1647,
4.9567,4.5874,57.6890,21.5138,-43.4495,11.4085,768.1913,
4.9583,4.5991,58.0446,21.5434,-43.3696,11.4248,768.2149,
4.9600,4.6119,58.4038,21.5732,-43.2846,11.4397,768.2376,
4.9617,4.6257,58.7650,21.6035,-43.1946,11.4532,768.2615,
4.9633,4.6404,59.1261,21.6343,-43.1002,11.4652,768.2885,
4.9650,4.6556,59.4854,21.6657,-43.0017,11.4756,768.3204,
4.9667,4.6713,59.8406,21.6977,-42.8998,11.4844,768.3588,
4.9683,4.6873,60.1899,21.7304,-42.7951,11.4916,768.4051,
4.9700,4.7032,60.5313,21.7635,-42.6883,11.4975,768.4608,
4.9717,4.7190,60.8627,21.7969,-42.5800,11.5020,768.5270,
4.9733,4.7344,61.1826,21.8306,-42.4711,11.5054,768.6047,
4.9750,4.7492,61.4893,21.8643,-42.3623,11.5080,768.6949,
4.9767,4.7633,61.7815,21.8979,-42.2541,11.5099,768.7985,
4.9783,4.7763,62.0581,21.9311,-42.1472,11.5115,768.9159,
4.9800,4.7882,62.3181,21.9639,-42.0421,11.5131,769.0480,
4.9817,4.7988,62.5610,21.9961,-41.9392,11.5149,769.1951,
4.9833,4.8080,62.7866,22.0275,-41.8389,11.5173,769.3577,
4.9850,4.8156,62.9948,22.0582,-41.7413,11.5206,769.5360,
4.9867,4.8216,63.1860,22.0881,-41.6465,11.5251,769.7303,
4.9883,4.8259,63.3608,22.1172,-41.5546,11.5309,769.9406,
4.9900,4.8285,63.5200,22.1456,-41.4654,11.5384,770.1671,
4.9917,4.8294,63.6650,22.1731,-41.3787,11.5477,770.4095,
4.9933,4.8287,63.7969,22.2001,-41.2942,11.5589,770.6680,
4.9950,4.8265,63.9176,22.2264,-41.2116,11.5721,770.9421,
4.9967,4.8229,64.0287,22.2521,-41.1306,11.5874,771.2316,
4.9983,4.8181,64.1322,22.2774,-41.0506,11.6047,771.5363,
5.0000,4.8124,64.2301,22.3023,-40.9713,11.6239,771.8555,
5.0017,4.8060,64.3247,22.3268,-40.8923,11.6449,772.1889,
5.0033,4.7992,64.4178,22.3509,-40.8133,11.6676,772.5358,
5.0050,4.7924,64.5118,22.3746,-40.7339,11.6917,772.8956,
5.0067,4.7858,64.6085,22.3979,-40.6539,11.7170,773.2675,
5.0083,4.7800,64.7100,22.4207,-40.5731,11.7432,773.6508,
5.0100,4.7752,64.8179,22.4430,-40.4913,11.7700,774.0447,
5.0117,4.7719,64.9337,22.4647,-40.4085,11.7971,774.4481,
5.0133,4.7704,65.0589,22.4857,-40.3246,11.8241,774.8600,
5.0150,4.7711,65.1945,22.5059,-40.2398,11.8508,775.2794,
5.0167,4.7743,65.3411,22.5252,-40.1539,11.8768,775.7050,
5.0183,4.7804,65.4994,22.5435,-40.0673,11.9018,776.1357,
5.0200,4.7896,65.6695,22.5608,-39.9800,11.9254,776.5700,
5.0217,4.8021,65.8512,22.5769,-39.8923,11.9474,777.0064,
5.0233,4.8182,66.0440,22.5918,-39.8044,11.9675,777.4435,
5.0250,4.8380,66.2472,22.6054,-39.7165,11.9854,777.8796,
5.0267,4.8614,66.4598,22.6177,-39.6289,12.0008,778.3129,
5.0283,4.8887,66.6803,22.6287,-39.5418,12.0135,778.7419,
5.0300,4.9196,66.9073,22.6384,-39.4555,12.0231,779.1646,
5.0317,4.9542,67.1389,22.6467,-39.3704,12.0295,779.5792,
5.0333,4.9923,67.3733,22.6536,-39.2866,12.0324,779.9839,
5.0350,5.0337,67.6084,22.6590,-39.2045,12.0317,780.3769,
5.0367,5.0783,67.8421,22.6631,-39.1245,12.0270,780.7564,
5.0383,5.1257,68.0721,22.6656,-39.0466,12.0183,781.1206,
5.0400,5.1758,68.2964,22.6667,-38.9713,12.0054,781.4678,
5.0417,5.2283,68.5128,22.6661,-38.8989,11.9882,781.7964,
5.0433,5.2830,68.7193,22.6639,-38.8296,11.9668,782.1050,
5.0450,5.3396,68.9142,22.6600,-38.7637,11.9412,782.3920,
5.0467,5.3979,69.0956,22.6542,-38.7016,11.9114,782.6562,
5.0483,5.4577,69.2623,22.6464,-38.6435,11.8777,782.8963,
5.0500,5.5188,69.4129,22.6366,-38.5898,11.8403,783.1114,
5.0517,5.5812,69.5466,22.6245,-38.5408,11.7995,783.3005,
5.0533,5.6447,69.6626,22.6101,-38.4968,11.7558,783.4628,
5.0550,5.7094,69.7607,22.5930,-38.4581,11.7097,783.5978,
5.0567,5.7751,69.8408,22.5732,-38.4252,11.6616,783.7051,
5.0583,5.8420,69.9032,22.5504,-38.3983,11.6122,783.7844,
5.0600,5.9102,69.9482,22.5244,-38.3779,11.5622,783.8353,
5.0617,5.9798,69.9769,22.4950,-38.3643,11.5122,783.8580,
5.0633,6.0508,69.9901,22.4618,-38.3579,11.4630,783.8524,
5.0650,6.1237,69.9890,22.4246,-38.3592,11.4152,783.8187,
5.0667,6.1984,69.9752,22.3831,-38.3686,11.3694,783.7573,
5.0683,6.2752,69.9502,22.3370,-38.3867,11.3262,783.6682,
5.0700,6.3544,69.9157,22.2860,-38.4140,11.2862,783.5518,
5.0717,6.4362,69.8733,22.2296,-38.4511,11.2497,783.4084,
5.0733,6.5208,69.8249,22.1677,-38.4984,11.2171,783.2383,
5.0750,6.6083,69.7721,22.0999,-38.5566,11.1883,783.0417,
5.0767,6.6989,69.7166,22.0259,-38.6262,11.1634,782.8188,
5.0783,6.7928,69.6601,21.9454,-38.7078,11.1423,782.5698,
5.0800,6.8900,69.6038,21.8584,-38.8017,11.1245,782.2947,
5.0817,6.9905,69.5491,21.7646,-38.9084,11.1095,781.9935,
5.0833,7.0943,69.4969,21.6639,-39.0281,11.0966,781.6663,
5.0850,7.2014,69.4480,21.5565,-39.1611,11.0850,781.3129,
5.0867,7.3115,69.4029,21.4424,-39.3073,11.0737,780.9330,
5.0883,7.4246,69.3619,21.3218,-39.4667,11.0615,780.5268,
5.0900,7.5402,69.3249,21.1951,-39.6389,11.0472,780.0939,
5.0917,7.6580,69.2916,21.0626,-39.8236,11.0295,779.6343,
5.0933,7.7776,69.2612,20.9250,-40.0202,11.0068,779.1477,
