time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
9.4583,-0.0259,-1.0700,82.7531,95.2129,91.1831,103.4455,82.2158,2.7214,
9.4667,-0.2080,-1.7564,82.3577,94.9943,91.1096,103.2325,82.3136,2.7255,
9.4750,-0.4052,-2.2005,81.9482,94.6273,91.0618,103.0825,82.3988,2.7294,
9.4833,-0.6146,-2.4371,81.5273,94.1621,91.0387,102.9839,82.4732,2.7333,
9.4917,-0.8374,-2.5150,81.0977,93.6433,91.0393,102.9208,82.5391,2.7370,
9.5000,-1.0785,-2.4832,80.6616,93.1076,91.0627,102.8756,82.5982,2.7407,
9.5083,-1.3450,-2.3839,80.2205,92.5842,91.1083,102.8310,82.6507,2.7443,
9.5167,-1.6461,-2.2510,79.7752,92.0940,91.1761,102.7732,82.6969,2.7478,
9.5250,-1.9919,-2.1114,79.3254,91.6512,91.2671,102.6929,82.7371,2.7511,
9.5333,-2.3930,-1.9856,78.8700,91.2639,91.3831,102.5856,82.7713,2.7544,
9.5417,-2.8595,-1.8865,78.4082,90.9356,91.5263,102.4501,82.7996,2.7575,
9.5500,-3.3996,-1.8191,77.9400,90.6652,91.6986,102.2888,82.8211,2.7605,
9.5583,-4.0187,-1.7820,77.4668,90.4469,91.9013,102.1072,82.8341,2.7634,
9.5667,-4.7178,-1.7693,76.9912,90.2717,92.1339,101.9121,82.8356,2.7662,
9.5750,-5.4939,-1.7737,76.5175,90.1305,92.3943,101.7102,82.8222,2.7688,
9.5833,-6.3395,-1.7879,76.0503,90.0159,92.6788,101.5056,82.7909,2.7713,
9.5917,-7.2437,-1.8064,75.5945,89.9232,92.9823,101.3003,82.7397,2.7737,
9.6000,-8.1924,-1.8254,75.1545,89.8505,93.2992,101.0938,82.6683,2.7759,
9.6083,-9.1702,-1.8417,74.7344,89.7974,93.6237,100.8838,82.5774,2.7780,
9.6167,-10.1617,-1.8530,74.3378,89.7646,93.9496,100.6670,82.4686,2.7800,
9.6250,-11.1532,-1.8585,73.9681,89.7530,94.2714,100.4402,82.3442,2.7819,
9.6333,-12.1334,-1.8584,73.6279,89.7636,94.5842,100.2012,82.2063,2.7837,
9.6417,-13.0924,-1.8540,73.3197,89.7969,94.8843,99.9493,82.0570,2.7854,
9.6500,-14.0205,-1.8467,73.0458,89.8532,95.1686,99.6847,81.8976,2.7871,
9.6583,-14.9064,-1.8371,72.8083,89.9316,95.4349,99.4090,81.7292,2.7887,
9.6667,-15.7346,-1.8252,72.6098,90.0306,95.6809,99.1241,81.5528,2.7903,
9.6750,-16.4812,-1.8109,72.4542,90.1479,95.9047,98.8328,81.3691,2.7917,
9.6833,-17.1149,-1.7941,72.3469,90.2807,96.1042,98.5378,81.1785,2.7931,
9.6917,-17.6027,-1.7747,72.2943,90.4259,96.2774,98.2418,80.9817,2.7945,
9.7000,-17.9212,-1.7517,72.3020,90.5796,96.4228,97.9480,80.7789,2.7957,
9.7083,-18.0655,-1.7244,72.3743,90.7382,96.5390,97.6594,80.5707,2.7970,
9.7167,-18.0503,-1.6920,72.5134,90.8976,96.6261,97.3791,80.3572,2.7981,
9.7250,-17.9018,-1.6555,72.7190,91.0540,96.6851,97.1099,80.1389,2.7992,
9.7333,-17.6483,-1.6175,72.9891,91.2036,96.7183,96.8542,79.9168,2.8003,
9.7417,-17.3124,-1.5822,73.3203,91.3427,96.7281,96.6138,79.6922,2.8013,
9.7500,-16.9087,-1.5531,73.7084,91.4686,96.7166,96.3893,79.4667,2.8022,
9.7583,-16.4455,-1.5322,74.1498,91.5788,96.6850,96.1814,79.2421,2.8032,
9.7667,-15.9280,-1.5196,74.6415,91.6714,96.6336,95.9902,79.0199,2.8041,
9.7750,-15.3601,-1.5142,75.1814,91.7444,96.5615,95.8167,78.8012,2.8050,
9.7833,-14.7457,-1.5149,75.7689,91.7956,96.4671,95.6619,78.5869,2.8059,
9.7917,-14.0901,-1.5221,76.4049,91.8233,96.3493,95.5269,78.3777,2.8068,
9.8000,-13.3996,-1.5366,77.0906,91.8262,96.2070,95.4127,78.1745,2.8076,
9.8083,-12.6785,-1.5594,77.8268,91.8040,96.0396,95.3190,77.9780,2.8085,
9.8167,-11.9253,-1.5908,78.6141,91.7575,95.8466,95.2451,77.7893,2.8094,
9.8250,-11.1337,-1.6293,79.4527,91.6880,95.6279,95.1895,77.6093,2.8103,
9.8333,-10.2983,-1.6710,80.3423,91.5978,95.3830,95.1500,77.4391,2.8111,
9.8417,-9.4176,-1.7110,81.2814,91.4895,95.1124,95.1245,77.2795,2.8120,
9.8500,-8.4938,-1.7460,82.2669,91.3658,94.8168,95.1106,77.1310,2.8129,
9.8583,-7.5314,-1.7743,83.2940,91.2293,94.4976,95.1067,76.9942,2.8138,
9.8667,-6.5370,-1.7967,84.3556,91.0822,94.1564,95.1108,76.8693,2.8148,
9.8750,-5.5183,-1.8146,85.4415,90.9264,93.7952,95.1213,76.7568,2.8157,
9.8833,-4.4839,-1.8307,86.5389,90.7636,93.4164,95.1359,76.6566,2.8166,
9.8917,-3.4446,-1.8473,87.6335,90.5955,93.0219,95.1525,76.5687,2.8176,
9.9000,-2.4133,-1.8658,88.7107,90.4237,92.6145,95.1694,76.4926,2.8186,
9.9083,-1.4049,-1.8870,89.7565,90.2490,92.1968,95.1855,76.4285,2.8197,
9.9167,-0.4357,-1.9113,90.7567,90.0713,91.7721,95.2000,76.3762,2.8208,
9.9250,0.4762,-1.9396,91.6974,89.8902,91.3441,95.2133,76.3361,2.8219,
9.9333,1.3106,-1.9732,92.5646,89.7049,90.9170,95.2265,76.3083,2.8231,
9.9417,2.0447,-2.0130,93.3450,89.5145,90.4950,95.2407,76.2930,2.8243,
9.9500,2.6548,-2.0603,94.0271,89.3185,90.0825,95.2574,76.2898,2.8256,
9.9583,3.1201,-2.1166,94.6012,89.1166,89.6845,95.2779,76.2982,2.8269,
9.9667,3.4293,-2.1830,95.0616,88.9088,89.3067,95.3033,76.3171,2.8282,
9.9750,3.5897,-2.2603,95.4067,88.6958,88.9560,95.3344,76.3447,2.8295,
9.9833,3.6280,-2.3480,95.6396,88.4788,88.6411,95.3715,76.3791,2.8308,
9.9917,3.5795,-2.4436,95.7672,88.2591,88.3709,95.4143,76.4182,2.8321,
10.0000,3.4760,-2.5428,95.7998,88.0383,88.1532,95.4626,76.4593,2.8334,
10.0083,3.3408,-2.6408,95.7517,87.8184,87.9922,95.5158,76.4998,2.8346,
10.0167,3.1895,-2.7341,95.6415,87.6023,87.8862,95.5733,76.5372,2.8358,
10.0250,3.0333,-2.8204,95.4906,87.3937,87.8275,95.6342,76.5694,2.8368,
10.0333,2.8818,-2.8990,95.3220,87.1974,87.8042,95.6968,76.5954,2.8378,
