time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
4.3167,-49.4146,-9.5193,61.2709,-5.7623,709.4669,66.0599,
4.3183,-47.8901,-10.0669,61.1223,-5.7277,705.6004,63.8899,
4.3200,-46.3565,-10.6440,60.9631,-5.6986,701.7045,61.7893,
4.3217,-44.8153,-11.2475,60.7996,-5.6748,697.7918,59.7558,
4.3233,-43.2680,-11.8737,60.6375,-5.6558,693.8740,57.7868,
4.3250,-41.7165,-12.5188,60.4813,-5.6412,689.9621,55.8796,
4.3267,-40.1628,-13.1780,60.3338,-5.6305,686.0660,54.0317,
4.3283,-38.6093,-13.8465,60.1966,-5.6229,682.1949,52.2400,
4.3300,-37.0581,-14.5190,60.0699,-5.6175,678.3568,50.5014,
4.3317,-35.5117,-15.1899,59.9524,-5.6135,674.5590,48.8129,
4.3333,-33.9728,-15.8534,59.8421,-5.6095,670.8082,47.1711,
4.3350,-32.4437,-16.5032,59.7362,-5.6041,667.1105,45.5725,
4.3367,-30.9272,-17.1332,59.6314,-5.5956,663.4717,44.0137,
4.3383,-29.4258,-17.7368,59.5246,-5.5823,659.8977,42.4911,
4.3400,-27.9420,-18.3076,59.4130,-5.5624,656.3942,41.0010,
4.3417,-26.4782,-18.8390,59.2944,-5.5337,652.9669,39.5398,
4.3433,-25.0367,-19.3246,59.1674,-5.4942,649.6224,38.1041,
4.3450,-23.6196,-19.7579,59.0314,-5.4419,646.3670,36.6902,
4.3467,-22.2288,-20.1329,58.8870,-5.3750,643.2077,35.2949,
4.3483,-20.8662,-20.4436,58.7355,-5.2917,640.1519,33.9150,
4.3500,-19.5332,-20.6845,58.5788,-5.1905,637.2068,32.5475,
4.3517,-18.2313,-20.8505,58.4194,-5.0702,634.3804,31.1898,
4.3533,-16.9618,-20.9369,58.2601,-4.9297,631.6801,29.8397,
4.3550,-15.7258,-20.9399,58.1035,-4.7687,629.1135,28.4952,
4.3567,-14.5242,-20.8562,57.9522,-4.5869,626.6880,27.1548,
4.3583,-13.3579,-20.6834,57.8082,-4.3845,624.4103,25.8177,
4.3600,-12.2278,-20.4199,57.6730,-4.1622,622.2867,24.4834,
4.3617,-11.1343,-20.0651,57.5474,-3.9211,620.3229,23.1522,
4.3633,-10.0783,-19.6196,57.4315,-3.6626,618.5240,21.8248,
4.3650,-9.0602,-19.0847,57.3250,-3.3884,616.8941,20.5027,
4.3667,-8.0806,-18.4633,57.2273,-3.1008,615.4368,19.1879,
4.3683,-7.1402,-17.7590,57.1372,-2.8022,614.1551,17.8830,
4.3700,-6.2398,-16.9769,57.0539,-2.4953,613.0511,16.5912,
4.3717,-5.3799,-16.1230,56.9769,-2.1830,612.1263,15.3162,
4.3733,-4.5613,-15.2044,56.9060,-1.8684,611.3818,14.0622,
4.3750,-3.7850,-14.2291,56.8419,-1.5545,610.8179,12.8335,
4.3767,-3.0517,-13.2060,56.7860,-1.2445,610.4346,11.6350,
4.3783,-2.3623,-12.1449,56.7407,-0.9414,610.2313,10.4715,
4.3800,-1.7177,-11.0560,56.7090,-0.6482,610.2067,9.3479,
4.3817,-1.1187,-9.9498,56.6947,-0.3676,610.3592,8.2691,
4.3833,-0.5661,-8.8372,56.7020,-0.1020,610.6864,7.2398,
4.3850,-0.0606,-7.7292,56.7353,0.1465,611.1854,6.2643,
4.3867,0.3974,-6.6366,56.7992,0.3762,611.8522,5.3466,
4.3883,0.8075,-5.5698,56.8975,0.5857,612.6826,4.4901,
4.3900,1.1699,-4.5387,57.0336,0.7742,613.6711,3.6976,
4.3917,1.4846,-3.5527,57.2098,0.9412,614.8115,2.9713,
4.3933,1.7522,-2.6201,57.4271,1.0866,616.0969,2.3128,
4.3950,1.9736,-1.7485,57.6852,1.2110,617.5197,1.7227,
4.3967,2.1500,-0.9441,57.9826,1.3149,619.0715,1.2008,
4.3983,2.2829,-0.2123,58.3160,1.3995,620.7435,0.7465,
4.4000,2.3738,0.4431,58.6810,1.4662,622.5268,0.3581,
4.4017,2.4251,1.0192,59.0723,1.5165,624.4119,0.0332,
4.4033,2.4388,1.5147,59.4834,1.5522,626.3898,-0.2310,
4.4050,2.4175,1.9294,59.9075,1.5750,628.4517,-0.4381,
4.4067,2.3638,2.2643,60.3375,1.5868,630.5891,-0.5921,
4.4083,2.2804,2.5216,60.7667,1.5894,632.7946,-0.6975,
4.4100,2.1700,2.7045,61.1884,1.5846,635.0612,-0.7589,
4.4117,2.0355,2.8172,61.5967,1.5739,637.3833,-0.7814,
4.4133,1.8794,2.8646,61.9866,1.5589,639.7561,-0.7700,
4.4150,1.7043,2.8525,62.3540,1.5409,642.1760,-0.7297,
4.4167,1.5127,2.7871,62.6957,1.5210,644.6403,-0.6657,
4.4183,1.3068,2.6751,63.0095,1.5002,647.1475,-0.5827,
4.4200,1.0888,2.5233,63.2941,1.4793,649.6968,-0.4855,
4.4217,0.8606,2.3388,63.5488,1.4589,652.2884,-0.3785,
4.4233,0.6239,2.1287,63.7733,1.4396,654.9227,-0.2656,
4.4250,0.3803,1.8996,63.9677,1.4217,657.6006,-0.1504,
4.4267,0.1313,1.6582,64.1322,1.4057,660.3235,-0.0363,
4.4283,-0.1221,1.4108,64.2668,1.3916,663.0925,0.0741,
4.4300,-0.3787,1.1629,64.3715,1.3797,665.9088,0.1785,
4.4317,-0.6375,0.9197,64.4459,1.3700,668.7733,0.2750,
4.4333,-0.8976,0.6859,64.4894,1.3624,671.6866,0.3622,
4.4350,-1.1582,0.4652,64.5010,1.3570,674.6492,0.4392,
4.4367,-1.4185,0.2609,64.4797,1.3536,677.6606,0.5052,
4.4383,-1.6779,0.0756,64.4245,1.3518,680.7208,0.5600,
4.4400,-1.9359,-0.0888,64.3342,1.3515,683.8287,0.6038,
4.4417,-2.1917,-0.2312,64.2083,1.3523,686.9832,0.6367,
4.4433,-2.4451,-0.3508,64.0465,1.3537,690.1832,0.6594,
4.4450,-2.6956,-0.4475,63.8491,1.3554,693.4269,0.6726,
4.4467,-2.9428,-0.5219,63.6171,1.3569,696.7126,0.6771,
4.4483,-3.1865,-0.5745,63.3522,1.3579,700.0386,0.6739,
4.4500,-3.4264,-0.6069,63.0567,1.3579,703.4027,0.6640,
4.4517,-3.6624,-0.6203,62.7336,1.3567,706.8029,0.6485,
4.4533,-3.8946,-0.6167,62.3862,1.3540,710.2369,0.6283,
4.4550,-4.1228,-0.5980,62.0184,1.3495,713.7020,0.6046,
4.4567,-4.3471,-0.5664,61.6339,1.3433,717.1954,0.5783,
4.4583,-4.5676,-0.5239,61.2366,1.3352,720.7141,0.5503,
4.4600,-4.7845,-0.4729,60.8300,1.3251,724.2545,0.5216,
4.4617,-4.9978,-0.4155,60.4170,1.3132,727.8125,0.4928,
4.4633,-5.2076,-0.3537,60.0002,1.2993,731.3837,0.4646,
4.4650,-5.4139,-0.2896,59.5814,1.2838,734.9632,0.4376,
4.4667,-5.6169,-0.2250,59.1616,1.2664,738.5454,0.4121,
4.4683,-5.8164,-0.1615,58.7411,1.2475,742.1245,0.3887,
4.4700,-6.0126,-0.1007,58.3199,1.2270,745.6942,0.3676,
4.4717,-6.2053,-0.0436,57.8972,1.2050,749.2477,0.3489,
4.4733,-6.3944,0.0086,57.4720,1.1817,752.7784,0.3328,
4.4750,-6.5799,0.0552,57.0434,1.1571,756.2789,0.3194,
4.4767,-6.7615,0.0955,56.6105,1.1315,759.7424,0.3086,
4.4783,-6.9390,0.1293,56.1726,1.1049,763.1617,0.3003,
4.4800,-7.1124,0.1562,55.7298,1.0777,766.5300,0.2946,
4.4817,-7.2814,0.1765,55.2824,1.0501,769.8405,0.2912,
4.4833,-7.4459,0.1902,54.8316,1.0223,773.0869,0.2900,
4.4850,-7.6055,0.1976,54.3795,0.9947,776.2629,0.2907,
4.4867,-7.7602,0.1994,53.9285,0.9676,779.3625,0.2932,
4.4883,-7.9096,0.1959,53.4817,0.9412,782.3804,0.2971,
4.4900,-8.0533,0.1878,53.0427,0.9159,785.3109,0.3023,
4.4917,-8.1910,0.1759,52.6154,0.8919,788.1489,0.3084,
4.4933,-8.3221,0.1608,52.2036,0.8695,790.8892,0.3152,
4.4950,-8.4462,0.1433,51.8111,0.8490,793.5269,0.3224,
4.4967,-8.5626,0.1241,51.4414,0.8304,796.0568,0.3296,
4.4983,-8.6705,0.1039,51.0973,0.8139,798.4742,0.3367,
4.5000,-8.7693,0.0834,50.7813,0.7996,800.7739,0.3433,
4.5017,-8.8580,0.0632,50.4951,0.7874,802.9511,0.3493,
4.5033,-8.9358,0.0439,50.2397,0.7774,805.0009,0.3544,
4.5050,-9.0020,0.0259,50.0153,0.7694,806.9186,0.3585,
4.5067,-9.0555,0.0096,49.8218,0.7633,808.6996,0.3615,
4.5083,-9.0958,-0.0046,49.6582,0.7589,810.3397,0.3633,
4.5100,-9.1221,-0.0166,49.5234,0.7562,811.8351,0.3639,
4.5117,-9.1340,-0.0263,49.4158,0.7549,813.1826,0.3632,
4.5133,-9.1311,-0.0335,49.3337,0.7547,814.3795,0.3614,
4.5150,-9.1131,-0.0383,49.2755,0.7556,815.4236,0.3584,
4.5167,-9.0800,-0.0407,49.2395,0.7572,816.3140,0.3545,
4.5183,-9.0319,-0.0410,49.2242,0.7595,817.0500,0.3497,
4.5200,-8.9691,-0.0393,49.2281,0.7621,817.6322,0.3441,
4.5217,-8.8919,-0.0359,49.2499,0.7650,818.0617,0.3378,
4.5233,-8.8008,-0.0309,49.2885,0.7679,818.3406,0.3311,
4.5250,-8.6964,-0.0248,49.3426,0.7708,818.4714,0.3240,
4.5267,-8.5795,-0.0177,49.4111,0.7734,818.4575,0.3168,
4.5283,-8.4508,-0.0099,49.4925,0.7756,818.3026,0.3095,
4.5300,-8.3111,-0.0018,49.5853,0.7775,818.0110,0.3022,
4.5317,-8.1611,0.0063,49.6877,0.7787,817.5872,0.2952,
4.5333,-8.0017,0.0143,49.7977,0.7794,817.0358,0.2884,
4.5350,-7.8336,0.0219,49.9129,0.7795,816.3616,0.2820,
4.5367,-7.6575,0.0289,50.0308,0.7790,815.5693,0.2762,
4.5383,-7.4742,0.0351,50.1488,0.7779,814.6636,0.2709,
4.5400,-7.2842,0.0404,50.2642,0.7763,813.6488,0.2662,
4.5417,-7.0882,0.0447,50.3744,0.7742,812.5293,0.2621,
4.5433,-6.8867,0.0477,50.4772,0.7718,811.3092,0.2588,
4.5450,-6.6804,0.0496,50.5705,0.7691,809.9922,0.2561,
4.5467,-6.4697,0.0503,50.6528,0.7662,808.5819,0.2541,
4.5483,-6.2551,0.0496,50.7234,0.7633,807.0816,0.2528,
4.5500,-6.0372,0.0477,50.7818,0.7605,805.4944,0.2520,
4.5517,-5.8164,0.0446,50.8284,0.7579,803.8232,0.2518,
4.5533,-5.5933,0.0402,50.8642,0.7556,802.0706,0.2520,
4.5550,-5.3682,0.0346,50.8906,0.7536,800.2393,0.2527,
4.5567,-5.1418,0.0279,50.9096,0.7521,798.3315,0.2537,
4.5583,-4.9144,0.0201,50.9233,0.7510,796.3497,0.2550,
4.5600,-4.6866,0.0114,50.9341,0.7504,794.2960,0.2567,
4.5617,-4.4588,0.0017,50.9440,0.7503,792.1727,0.2585,
4.5633,-4.2315,-0.0088,50.9553,0.7507,789.9821,0.2607,
4.5650,-4.0050,-0.0201,50.9695,0.7514,787.7263,0.2631,
4.5667,-3.7798,-0.0319,50.9878,0.7524,785.4079,0.2657,
4.5683,-3.5562,-0.0442,51.0109,0.7536,783.0297,0.2686,
4.5700,-3.3346,-0.0568,51.0389,0.7548,780.5947,0.2719,
4.5717,-3.1153,-0.0697,51.0712,0.7559,778.1064,0.2755,
4.5733,-2.8986,-0.0826,51.1067,0.7567,775.5688,0.2795,
4.5750,-2.6849,-0.0955,51.1440,0.7569,772.9865,0.2839,
4.5767,-2.4746,-0.1081,51.1811,0.7565,770.3648,0.2887,
4.5783,-2.2680,-0.1205,51.2160,0.7552,767.7096,0.2939,
4.5800,-2.0654,-0.1324,51.2463,0.7529,765.0278,0.2995,
4.5817,-1.8674,-0.1438,51.2699,0.7494,762.3270,0.3055,
4.5833,-1.6743,-0.1546,51.2845,0.7446,759.6155,0.3118,
4.5850,-1.4867,-0.1647,51.2883,0.7385,756.9025,0.3182,
4.5867,-1.3051,-0.1741,51.2795,0.7310,754.1978,0.3249,
4.5883,-1.1300,-0.1827,51.2565,0.7221,751.5117,0.3315,
4.5900,-0.9618,-0.1905,51.2182,0.7118,748.8552,0.3381,
4.5917,-0.8012,-0.1975,51.1633,0.7003,746.2393,0.3446,
4.5933,-0.6485,-0.2037,51.0911,0.6876,743.6751,0.3508,
4.5950,-0.5043,-0.2090,51.0005,0.6738,741.1740,0.3567,
4.5967,-0.3687,-0.2135,50.8908,0.6592,738.7466,0.3622,
4.5983,-0.2422,-0.2172,50.7610,0.6438,736.4036,0.3673,
4.6000,-0.1248,-0.2201,50.6101,0.6277,734.1548,0.3718,
4.6017,-0.0165,-0.2223,50.4370,0.6112,732.0093,0.3759,
4.6033,0.0828,-0.2237,50.2404,0.5943,729.9753,0.3794,
4.6050,0.1734,-0.2244,50.0190,0.5771,728.0602,0.3824,
4.6067,0.2557,-0.2244,49.7717,0.5597,726.2702,0.3848,
4.6083,0.3302,-0.2239,49.4971,0.5423,724.6104,0.3868,
4.6100,0.3978,-0.2228,49.1943,0.5248,723.0850,0.3884,
4.6117,0.4591,-0.2212,48.8627,0.5073,721.6968,0.3896,
4.6133,0.5152,-0.2192,48.5019,0.4900,720.4480,0.3905,
4.6150,0.5671,-0.2168,48.1121,0.4727,719.3393,0.3912,
4.6167,0.6160,-0.2140,47.6942,0.4557,718.3707,0.3916,
4.6183,0.6630,-0.2111,47.2495,0.4388,717.5413,0.3919,
4.6200,0.7094,-0.2079,46.7800,0.4223,716.8493,0.3922,
4.6217,0.7565,-0.2046,46.2884,0.4060,716.2922,0.3925,
4.6233,0.8057,-0.2012,45.7775,0.3902,715.8668,0.3928,
4.6250,0.8582,-0.1979,45.2510,0.3747,715.5693,0.3933,
4.6267,0.9156,-0.1945,44.7126,0.3596,715.3954,0.3939,
4.6283,0.9791,-0.1912,44.1661,0.3449,715.3402,0.3947,
4.6300,1.0501,-0.1879,43.6155,0.3306,715.3985,0.3958,
4.6317,1.1300,-0.1848,43.0647,0.3166,715.5648,0.3972,
4.6333,1.2201,-0.1818,42.5173,0.3029,715.8333,0.3989,
4.6350,1.3217,-0.1788,41.9764,0.2894,716.1981,0.4009,
4.6367,1.4360,-0.1760,41.4450,0.2761,716.6531,0.4032,
4.6383,1.5643,-0.1732,40.9256,0.2628,717.1925,0.4058,
4.6400,1.7078,-0.1704,40.4202,0.2493,717.8102,0.4087,
4.6417,1.8673,-0.1675,39.9305,0.2357,718.5005,0.4118,
4.6433,2.0440,-0.1646,39.4577,0.2218,719.2579,0.4152,
4.6450,2.2387,-0.1615,39.0030,0.2075,720.0773,0.4187,
4.6467,2.4523,-0.1583,38.5672,0.1927,720.9539,0.4223,
4.6483,2.6852,-0.1547,38.1511,0.1773,721.8831,0.4258,
4.6500,2.9383,-0.1509,37.7554,0.1615,722.8612,0.4292,
4.6517,3.2118,-0.1467,37.3808,0.1450,723.8846,0.4324,
4.6533,3.5063,-0.1422,37.0282,0.1281,724.9503,0.4353,
4.6550,3.8219,-0.1372,36.6985,0.1108,726.0554,0.4376,
4.6567,4.1590,-0.1317,36.3926,0.0930,727.1974,0.4394,
4.6583,4.5176,-0.1257,36.1115,0.0750,728.3744,0.4405,
4.6600,4.8980,-0.1193,35.8562,0.0569,729.5840,0.4408,
4.6617,5.3001,-0.1124,35.6275,0.0388,730.8243,0.4403,
4.6633,5.7240,-0.1050,35.4262,0.0208,732.0930,0.4389,
4.6650,6.1698,-0.0971,35.2528,0.0031,733.3879,0.4366,
4.6667,6.6376,-0.0888,35.1074,-0.0142,734.7064,0.4333,
4.6683,7.1272,-0.0801,34.9901,-0.0308,736.0454,0.4290,
4.6700,7.6387,-0.0711,34.9003,-0.0468,737.4017,0.4239,
4.6717,8.1722,-0.0618,34.8372,-0.0620,738.7714,0.4178,
4.6733,8.7274,-0.0523,34.7999,-0.0762,740.1503,0.4110,
4.6750,9.3044,-0.0426,34.7868,-0.0893,741.5334,0.4034,
4.6767,9.9029,-0.0328,34.7964,-0.1014,742.9158,0.3953,
4.6783,10.5226,-0.0232,34.8271,-0.1123,744.2916,0.3868,
4.6800,11.1629,-0.0136,34.8770,-0.1220,745.6550,0.3780,
4.6817,11.8234,-0.0043,34.9445,-0.1304,746.9996,0.3691,
4.6833,12.5032,0.0046,35.0279,-0.1375,748.3188,0.3604,
4.6850,13.2012,0.0131,35.1258,-0.1433,749.6060,0.3520,
4.6867,13.9162,0.0210,35.2369,-0.1477,750.8543,0.3442,
4.6883,14.6467,0.0282,35.3602,-0.1508,752.0569,0.3371,
4.6900,15.3909,0.0346,35.4949,-0.1525,753.2070,0.3310,
4.6917,16.1469,0.0401,35.6402,-0.1530,754.2979,0.3261,
4.6933,16.9124,0.0447,35.7956,-0.1521,755.3230,0.3225,
4.6950,17.6850,0.0484,35.9605,-0.1500,756.2760,0.3204,
4.6967,18.4621,0.0510,36.1346,-0.1466,757.1508,0.3200,
4.6983,19.2409,0.0527,36.3171,-0.1421,757.9417,0.3214,
4.7000,20.0185,0.0534,36.5073,-0.1365,758.6431,0.3246,
4.7017,20.7921,0.0532,36.7043,-0.1299,759.2501,0.3296,
4.7033,21.5586,0.0522,36.9070,-0.1225,759.7581,0.3366,
4.7050,22.3152,0.0505,37.1141,-0.1144,760.1630,0.3455,
4.7067,23.0591,0.0481,37.3239,-0.1058,760.4614,0.3562,
4.7083,23.7877,0.0453,37.5347,-0.0969,760.6503,0.3686,
4.7100,24.4986,0.0421,37.7448,-0.0878,760.7275,0.3826,
4.7117,25.1897,0.0387,37.9522,-0.0787,760.6915,0.3981,
4.7133,25.8592,0.0352,38.1549,-0.0698,760.5413,0.4147,
4.7150,26.5055,0.0317,38.3513,-0.0614,760.2770,0.4323,
4.7167,27.1275,0.0285,38.5396,-0.0536,759.8992,0.4506,
4.7183,27.7247,0.0254,38.7183,-0.0464,759.4094,0.4695,
4.7200,28.2966,0.0228,38.8862,-0.0401,758.8096,0.4886,
4.7217,28.8434,0.0205,39.0424,-0.0347,758.1027,0.5076,
4.7233,29.3657,0.0187,39.1860,-0.0302,757.2921,0.5263,
4.7250,29.8645,0.0174,39.3166,-0.0268,756.3817,0.5445,
4.7267,30.3411,0.0166,39.4337,-0.0242,755.3758,0.5619,
4.7283,30.7973,0.0163,39.5373,-0.0226,754.2794,0.5783,
4.7300,31.2354,0.0166,39.6272,-0.0218,753.0972,0.5935,
4.7317,31.6578,0.0173,39.7034,-0.0217,751.8347,0.6074,
4.7333,32.0674,0.0186,39.7659,-0.0222,750.4969,0.6199,
4.7350,32.4674,0.0203,39.8146,-0.0233,749.0894,0.6308,
4.7367,32.8611,0.0226,39.8494,-0.0247,747.6174,0.6402,
4.7383,33.2520,0.0252,39.8702,-0.0265,746.0860,0.6480,
4.7400,33.6440,0.0283,39.8767,-0.0285,744.5005,0.6542,
4.7417,34.0408,0.0318,39.8687,-0.0307,742.8658,0.6590,
4.7433,34.4464,0.0358,39.8460,-0.0330,741.1869,0.6623,
4.7450,34.8646,0.0401,39.8084,-0.0354,739.4685,0.6641,
4.7467,35.2994,0.0447,39.7558,-0.0378,737.7155,0.6647,
4.7483,35.7543,0.0497,39.6883,-0.0405,735.9326,0.6641,
4.7500,36.2330,0.0550,39.6061,-0.0432,734.1246,0.6623,
4.7517,36.7387,0.0606,39.5096,-0.0462,732.2963,0.6595,
4.7533,37.2743,0.0664,39.3995,-0.0494,730.4528,0.6558,
4.7550,37.8424,0.0724,39.2767,-0.0530,728.5992,0.6511,
4.7567,38.4453,0.0786,39.1420,-0.0570,726.7408,0.6456,
4.7583,39.0848,0.0849,38.9966,-0.0616,724.8835,0.6393,
4.7600,39.7620,0.0913,38.8416,-0.0667,723.0329,0.6324,
4.7617,40.4778,0.0979,38.6783,-0.0725,721.1954,0.6247,
4.7633,41.2322,0.1045,38.5077,-0.0792,719.3776,0.6164,
4.7650,42.0251,0.1111,38.3308,-0.0867,717.5862,0.6076,
4.7667,42.8553,0.1179,38.1484,-0.0953,715.8288,0.5982,
4.7683,43.7215,0.1247,37.9611,-0.1050,714.1129,0.5884,
4.7700,44.6216,0.1317,37.7691,-0.1160,712.4463,0.5782,
4.7717,45.5530,0.1389,37.5726,-0.1282,710.8375,0.5677,
4.7733,46.5126,0.1462,37.3714,-0.1420,709.2949,0.5570,
4.7750,47.4968,0.1539,37.1653,-0.1572,707.8274,0.5462,
4.7767,48.5014,0.1618,36.9538,-0.1741,706.4439,0.5355,
4.7783,49.5221,0.1701,36.7365,-0.1927,705.1535,0.5251,
4.7800,50.5540,0.1788,36.5128,-0.2130,703.9652,0.5150,
4.7817,51.5920,0.1878,36.2825,-0.2350,702.8881,0.5056,
4.7833,52.6305,0.1972,36.0452,-0.2587,701.9308,0.4969,
4.7850,53.6641,0.2070,35.8012,-0.2841,701.1020,0.4892,
4.7867,54.6872,0.2171,35.5506,-0.3109,700.4095,0.4828,
4.7883,55.6940,0.2273,35.2942,-0.3391,699.8606,0.4778,
4.7900,56.6793,0.2376,35.0329,-0.3685,699.4619,0.4745,
4.7917,57.6377,0.2478,34.7680,-0.3989,699.2191,0.4731,
4.7933,58.5646,0.2576,34.5012,-0.4299,699.1367,0.4737,
4.7950,59.4555,0.2670,34.2345,-0.4612,699.2179,0.4767,
4.7967,60.3069,0.2757,33.9700,-0.4927,699.4648,0.4821,
4.7983,61.1156,0.2834,33.7102,-0.5238,699.8777,0.4900,
4.8000,61.8795,0.2898,33.4577,-0.5544,700.4556,0.5006,
4.8017,62.5970,0.2948,33.2155,-0.5840,701.1959,0.5138,
4.8033,63.2673,0.2979,32.9864,-0.6123,702.0942,0.5296,
4.8050,63.8907,0.2991,32.7735,-0.6391,703.1447,0.5479,
4.8067,64.4679,0.2981,32.5797,-0.6640,704.3400,0.5685,
4.8083,65.0002,0.2946,32.4082,-0.6867,705.6711,0.5912,
4.8100,65.4899,0.2885,32.2621,-0.7070,707.1278,0.6156,
4.8117,65.9392,0.2795,32.1443,-0.7247,708.6988,0.6415,
4.8133,66.3511,0.2678,32.0579,-0.7395,710.3716,0.6682,
4.8150,66.7285,0.2530,32.0056,-0.7512,712.1329,0.6954,
4.8167,67.0747,0.2354,31.9903,-0.7597,713.9689,0.7225,
4.8183,67.3929,0.2149,32.0147,-0.7647,715.8652,0.7488,
4.8200,67.6863,0.1917,32.0813,-0.7662,717.8074,0.7740,
4.8217,67.9578,0.1661,32.1923,-0.7639,719.7809,0.7972,
4.8233,68.2105,0.1383,32.3498,-0.7578,721.7715,0.8180,
4.8250,68.4470,0.1087,32.5555,-0.7476,723.7653,0.8358,
4.8267,68.6699,0.0779,32.8104,-0.7334,725.7490,0.8500,
4.8283,68.8814,0.0464,33.1155,-0.7150,727.7100,0.8602,
4.8300,69.0837,0.0149,33.4710,-0.6922,729.6368,0.8659,
4.8317,69.2787,-0.0159,33.8764,-0.6651,731.5189,0.8669,
4.8333,69.4683,-0.0451,34.3310,-0.6336,733.3465,0.8628,
4.8350,69.6542,-0.0717,34.8330,-0.5976,735.1116,0.8536,
4.8367,69.8379,-0.0948,35.3804,-0.5572,736.8071,0.8392,
4.8383,70.0213,-0.1134,35.9706,-0.5125,738.4273,0.8196,
4.8400,70.2058,-0.1263,36.6004,-0.4636,739.9679,0.7949,
4.8417,70.3932,-0.1325,37.2662,-0.4107,741.4260,0.7656,
4.8433,70.5852,-0.1309,37.9643,-0.3541,742.7997,0.7318,
4.8450,70.7836,-0.1206,38.6907,-0.2943,744.0890,0.6941,
4.8467,70.9901,-0.1006,39.4411,-0.2315,745.2946,0.6529,
4.8483,71.2068,-0.0702,40.2115,-0.1665,746.4186,0.6090,
4.8500,71.4356,-0.0288,40.9979,-0.0998,747.4643,0.5631,
4.8517,71.6785,0.0241,41.7965,-0.0322,748.4357,0.5160,
4.8533,71.9376,0.0886,42.6037,0.0354,749.3380,0.4685,
4.8550,72.2148,0.1645,43.4164,0.1021,750.1768,0.4216,
4.8567,72.5123,0.2513,44.2314,0.1670,750.9583,0.3763,
4.8583,72.8321,0.3482,45.0463,0.2289,751.6892,0.3336,
4.8600,73.1761,0.4540,45.8586,0.2866,752.3764,0.2947,
4.8617,73.5461,0.5671,46.6663,0.3391,753.0269,0.2606,
4.8633,73.9439,0.6854,47.4675,0.3849,753.6473,0.2325,
4.8650,74.3711,0.8063,48.2606,0.4230,754.2445,0.2115,
4.8667,74.8291,0.9271,49.0439,0.4521,754.8246,0.1985,
4.8683,75.3192,1.0445,49.8162,0.4710,755.3934,0.1946,
4.8700,75.8423,1.1547,50.5759,0.4786,755.9561,0.2005,
4.8717,76.3991,1.2538,51.3219,0.4740,756.5173,0.2172,
4.8733,76.9901,1.3378,52.0530,0.4563,757.0809,0.2450,
4.8750,77.6154,1.4021,52.7682,0.4250,757.6500,0.2845,
4.8767,78.2750,1.4424,53.4666,0.3797,758.2272,0.3357,
4.8783,78.9682,1.4544,54.1473,0.3204,758.8142,0.3986,
4.8800,79.6945,1.4339,54.8100,0.2473,759.4122,0.4727,
4.8817,80.4525,1.3770,55.4542,0.1611,760.0215,0.5572,
4.8833,81.2410,1.2802,56.0799,0.0629,760.6420,0.6512,
4.8850,82.0583,1.1410,56.6875,-0.0457,761.2733,0.7531,
4.8867,82.9024,0.9571,57.2772,-0.1628,761.9140,0.8613,
4.8883,83.7714,0.7275,57.8500,-0.2859,762.5627,0.9737,
4.8900,84.6629,0.4523,58.4068,-0.4119,763.2173,1.0877,
4.8917,85.5748,0.1327,58.9487,-0.5376,763.8759,1.2007,
4.8933,86.5047,-0.2288,59.4770,-0.6589,764.5356,1.3099,
4.8950,87.4504,-0.6280,59.9928,-0.7716,765.1939,1.4122,
4.8967,88.4098,-1.0594,60.4975,-0.8710,765.8477,1.5044,
4.8983,89.3811,-1.5157,60.9921,-0.9523,766.4941,1.5835,
4.9000,90.3624,-1.9881,61.4774,-1.0105,767.1298,1.6466,
4.9017,91.3526,-2.4660,61.9541,-1.0402,767.7516,1.6912,
4.9033,92.3504,-2.9374,62.4225,-1.0366,768.3564,1.7151,
4.9050,93.3553,-3.3888,62.8825,-0.9946,768.9411,1.7169,
4.9067,94.3670,-3.8054,63.3339,-0.9096,769.5026,1.6960,
4.9083,95.3855,-4.1712,63.7761,-0.7776,770.0380,1.6529,
4.9100,96.4112,-4.4695,64.2082,-0.5950,770.5448,1.5891,
4.9117,97.4451,-4.6831,64.6291,-0.3593,771.0206,1.5080,
4.9133,98.4881,-4.7944,65.0375,-0.0685,771.4636,1.4143,
4.9150,99.5418,-4.7864,65.4321,0.2778,771.8719,1.3150,
4.9167,100.6078,-4.6425,65.8116,0.6791,772.2444,1.2189,
4.9183,101.6879,-4.3474,66.1746,1.1334,772.5803,1.1374,
4.9200,102.7840,-3.8874,66.5198,1.6371,772.8790,1.0844,
4.9217,103.8983,-3.2512,66.8462,2.1852,773.1406,1.0767,
4.9233,105.0328,-2.4301,67.1529,2.7711,773.3651,1.1338,
4.9250,106.1895,-1.4187,67.4389,3.3864,773.5530,1.2784,
4.9267,107.3703,-0.2154,67.7039,4.0211,773.7053,1.5364,
4.9283,108.5769,1.1773,67.9474,4.6637,773.8227,1.9369,
4.9300,109.8108,2.7520,68.1692,5.3013,773.9061,2.5123,
4.9317,111.0733,4.4967,68.3692,5.9196,773.9565,3.2981,
4.9333,112.3653,6.3940,68.5475,6.5033,773.9747,4.3332,
4.9350,113.6875,8.4212,68.7043,7.0361,773.9614,5.6594,
4.9367,115.0402,10.5505,68.8396,7.5013,773.9171,7.3213,
